,Gene ID
3336,RAB11FIP3
3337,SECISBP2L
3338,DCAF1
3339,CEP104
3340,SART3
3341,HDAC9
3342,KNTC1
3343,USP34
3344,CCP110
3345,SETD1A
3346,LAPTM4A
3347,ACAP1
3348,CLSTN3
3349,SLK
3350,RIPOR2
3351,ZSCAN12
3352,KMT2B
3353,TOX
3354,MLEC
3355,SUSD6
3356,JADE3
3357,PCLAF
3358,RASSF2
3359,TMEM94
3360,BCLAF1
3361,EIF4A3
3362,ATG13
3363,TM9SF4
3364,KIAA0232
3365,TBC1D5
3366,PIEZO1
3367,MATR3
3368,SNX17
3369,DHX38
3370,KIAA0586
3371,DLGAP5
3372,SPCS2
3373,BMS1
3374,PTDSS1
3375,SERTAD2
3376,CKAP5
3377,MAML1
3378,TATDN2
3379,IST1
3380,MRPL19
3381,DAZAP2
3382,TOMM20
3383,SCRN1
3384,IP6K1
3385,RNF40
3386,DELE1
3387,EFCAB14
3388,SFI1
3389,GIT2
3390,URB2
3391,KEAP1
3392,NUP58
3393,CUL7
3394,RB1CC1
3395,ARMCX2
3396,ARHGAP11A
3397,SPATA2
3398,RGP1
3399,TRIM14
3400,ZNF623
3401,MELK
3402,FAM30A
3403,LCMT2
3404,GINS1
3405,TESPA1
3406,ZBTB24
3407,PLEKHM1
3408,ELMO1
3409,C2CD5
3410,ZNF518A
3411,KIAA0753
3412,EPM2AIP1
3413,C2CD2L
3414,FARP2
3415,CEP350
3416,CEP170
3417,PSMD6
3418,MED24
3419,PJA2
3420,TOMM70
3421,SETDB1
3422,AREL1
3423,SEC24D
3424,FCHSD2
3425,TLK1
3426,URB1
3427,ZC3H11A
3428,TOX4
3429,DDX46
3430,TRANK1
3431,TBC1D4
3432,POM121
3433,OSBPL2
3434,SMG7
3435,ZBED4
3436,TELO2
3437,FIG4
3438,WASHC5
3439,UBAP2L
3440,KLHL21
3441,RBM19
3442,SGSM2
3443,SLC35E2A
3444,AP5Z1
3445,G3BP2
3446,DENND4B
3447,RABGAP1L
3448,SUPT7L
3449,FAM20B
3450,NCAPD2
3451,SEC16A
3452,RNF10
3453,IQSEC1
3454,ZBTB40
3455,PAN2
3456,ZBTB5
3457,LPGAT1
3458,MFN2
3459,KIF14
3460,JOSD1
3461,HELZ
3462,PUM3
3463,DCLRE1A
3464,ARHGAP25
3465,RBM8A
3466,EXOG
3467,OXSR1
3468,CRYZL1
3469,WDR1
3470,AMMECR1
3471,GOLGA5
3472,USP15
3473,USP3
3474,MVP
3475,SLC23A2
3476,THRAP3
3477,MED12
3478,MED13
3479,NUP153
3480,CCS
3481,CLEC2B
3482,RBX1
3483,THOC1
3484,REC8
3485,RCE1
3486,HNRNPDL
3487,DMTF1
3488,PPP4R1
3489,SLC12A6
3490,PTBP3
3491,DGCR2
3492,CASP8AP2
3493,SCO2
3494,MED6
3495,ACOT8
3496,ABI1
3497,GNPDA1
3498,ZBTB33
3499,TANK
3500,SRA1
3501,HDAC6
3502,HDAC5
3503,PDCD6IP
3504,PDCD6
3505,BCL2L10
3506,SH2B3
3507,GNE
3508,TROAP
3509,MED16
3510,PIGK
3511,CHAF1A
3512,PARP2
3513,PARP3
3514,HMGXB4
3515,TOM1
3516,SH2D3C
3517,RANBP9
3518,DNAJB6
3519,SMC4
3520,UBA2
3521,SAE1
3522,FARSB
3523,ABCB6
3524,DNM1L
3525,ABCF2
3526,COX17
3527,SCAMP2
3528,SCAMP3
3529,IL18BP
3530,RWDD2B
3531,DPP3
3532,SNUPN
3533,HUWE1
3534,TSSC4
3535,PDCD7
3536,PQBP1
3537,CERT1
3538,UST
3539,ARPC5
3540,ARPC4
3541,ARPC3
3542,ARPC1B
3543,ACTR3
3544,ACTR2
3545,TSPAN3
3546,NUBP2
3547,TSFM
3548,PPIF
3549,CTDSP2
3550,ARPC2
3551,RAD50
3552,KIF20A
3553,PREB
3554,HIPK3
3555,FEM1B
3556,ACTR1B
3557,ACTR1A
3558,RASGRP1
3559,DNAL4
3560,ZNF263
3561,LRPPRC
3562,PDIA6
3563,TRAP1
3564,OPTN
3565,BCAP31
3566,NAMPT
3567,RBM12
3568,YAF2
3569,ARFRP1
3570,TOB1
3571,AKAP9
3572,G3BP1
3573,SUGP2
3574,EBI3
3575,MBNL2
3576,CEBPZ
3577,PLXNC1
3578,TRIM28
3579,ATP6AP2
3580,LPAR6
3581,LPCAT3
3582,WASF2
3583,SLC25A13
3584,SLC25A15
3585,ZNF197
3586,SERF2
3587,RCL1
3588,ZNF256
3589,CNIH1
3590,RBM7
3591,RBM6
3592,RBM5
3593,LHFPL2
3594,TNK2
3595,ALYREF
3596,TXNDC9
3597,RNF41
3598,TSHZ1
3599,ALG3
3600,PRMT3
3601,PSME3
3602,MPHOSPH9
3603,MPHOSPH10
3604,MPHOSPH6
3605,NME6
3606,NUTF2
3607,TRIM13
3608,USPL1
3609,EIF1
3610,TOPORS
3611,FLOT1
3612,DDX39A
3613,PSMD14
3614,TRIB1
3615,PLIN3
3616,MFSD10
3617,STX6
3618,COQ7
3619,HNRNPR
3620,SLC35B1
3621,DCAF7
3622,AP3S2
3623,MRPS31
3624,CALCOCO2
3625,GPHN
3626,RABEPK
3627,TIMM17B
3628,RIDA
3629,POP7
3630,SRRM1
3631,STAM2
3632,ABCC4
3633,DENND4A
3634,SF3B4
3635,CDK2AP2
3636,ZMPSTE24
3637,AKAP8
3638,FSTL3
3639,STUB1
3640,STAG1
3641,NET1
3642,UBE4B
3643,SIGMAR1
3644,BET1
3645,CWC27
3646,SAP18
3647,SMNDC1
3648,BCAS2
3649,RGS19
3650,EIF1B
3651,SF3A1
3652,TRAIP
3653,DNAJA2
3654,BCKDK
3655,MAEA
3656,MARCHF6
3657,KATNB1
3658,DLEU1
3659,SNAPC5
3660,APBB3
3661,ZNF267
3662,VPS26C
3663,TCIRG1
3664,RTN3
3665,LANCL1
3666,TNIP1
3667,IKZF1
3668,SMYD5
3669,RRAGB
3670,AKR1A1
3671,EMC8
3672,RXYLT1
3673,CNPY2
3674,TLR6
3675,PCGF3
3676,TFG
3677,TRIM22
3678,ABCA7
3679,WARS2
3680,HMGB1P5
3681,NPM3
3682,HMG20B
3683,HMG20A
3684,MICU1
3685,CITED2
3686,TUBA1B
3687,IRF9
3688,BPNT1
3689,TUBB4B
3690,BTN3A3
3691,BTN2A2
3692,CEPT1
3693,ANAPC10
3694,ATP8A1
3695,MYL9
3696,RACK1
3697,PEMT
3698,PIAS3
3699,ST3GAL6
3700,NDC80
3701,WFDC2
3702,BASP1
3703,IFITM3
3704,NSA2
3705,PRMT5
3706,CD2BP2
3707,UBAC1
3708,CDIPT
3709,PGRMC2
3710,ARIH2
3711,TUBGCP3
3712,SEC24B
3713,CFDP1
3714,TMEM147
3715,RBM14
3716,LYPLA1
3717,EMG1
3718,IFI30
3719,C1D
3720,TIMM17A
3721,N4BP2L2
3722,ZER1
3723,MCRS1
3724,FAM3C
3725,ACAA2
3726,PPIE
3727,TOMM40
3728,TAB1
3729,ECI2
3730,HAX1
3731,MAD2L2
3732,TACC3
3733,SLC30A9
3734,PIBF1
3735,PPIH
3736,COG5
3737,ZNHIT1
3738,TIMM44
3739,PFDN6
3740,ZBTB18
3741,HMGN4
3742,TADA3
3743,TRIM38
3744,ATP5PD
3745,UBE2E3
3746,SLC25A17
3747,SLC9A6
3748,EIF3M
3749,NXF1
3750,SEC23B
3751,SEC23A
3752,CAP1
3753,CREB3
3754,LRRC41
3755,VTI1B
3756,CRTAP
3757,SYNCRIP
3758,VAT1
3759,STK25
3760,ENOX2
3761,CARM1
3762,NCOA2
3763,SEMA4D
3764,APPBP2
3765,MYBBP1A
3766,CIB1
3767,ZNF211
3768,DDX17
3769,DEAF1
3770,CHERP
3771,KAT5
3772,HYOU1
3773,IPO8
3774,IPO7
3775,NOP56
3776,PITRM1
3777,ATG7
3778,ZNRD2
3779,RNASEH2A
3780,UBD
3781,BATF
3782,GLRX3
3783,DCTN2
3784,ANP32B
3785,LAMTOR5
3786,TM9SF1
3787,PRDX4
3788,ARL6IP5
3789,ARPC1A
3790,HTATIP2
3791,AGPAT1
3792,AGPAT2
3793,RPP30
3794,RPP38
3795,SPTLC1
3796,SLC35A1
3797,SLC19A2
3798,IFI44
3799,ARFGEF2
3800,ARFGEF1
3801,RABAC1
3802,SLU7
3803,SIVA1
3804,MRPL28
3805,CCT7
3806,CCT4
3807,CCT2
3808,NPC2
3809,IFITM2
3810,POMT1
3811,TXNRD2
3812,MTHFS
3813,DRAP1
3814,DNPH1
3815,SMC2
3816,PRPF8
3817,TRAPPC2B
3818,AHSA1
3819,USP16
3820,CDC42EP3
3821,SH2B2
3822,PAIP1
3823,PAICS
3824,TBL3
3825,MXD4
3826,PDLIM5
3827,ERLIN1
3828,HEXIM1
3829,SPAG5
3830,RBCK1
3831,STAMBP
3832,TGOLN2
3833,ARID3B
3834,POLR3F
3835,POLR3G
3836,POLR3C
3837,IVNS1ABP
3838,MYL12A
3839,TXNIP
3840,TAF6L
3841,ATP5MG
3842,RAD51AP1
3843,RGS14
3844,EXOC5
3845,NPRL2
3846,IGF2BP3
3847,CAMKK2
3848,MTX2
3849,YKT6
3850,PMVK
3851,KHDRBS1
3852,CELF1
3853,CELF2
3854,CTCF
3855,CD226
3856,FARS2
3857,CGRRF1
3858,RRAGA
3859,DCTN6
3860,GNA13
3861,TNFSF13B
3862,B3GNT2
3863,EBP
3864,GMEB1
3865,CCT8
3866,CNPY3
3867,USP39
3868,POLD3
3869,AP4B1
3870,POLQ
3871,OGA
3872,NFAT5
3873,NUDC
3874,PTGES3
3875,YME1L1
3876,TCFL5
3877,PLK4
3878,STAG3
3879,STAG2
3880,RBBP9
3881,PHTF1
3882,MAP3K2
3883,KIF1C
3884,GRAP
3885,CHL1
3886,GIPC1
3887,TRAF3IP2
3888,NUP50
3889,KDM5B
3890,TOB2
3891,HBS1L
3892,AHCYL1
3893,ZMYND11
3894,SRSF10
3895,ZBTB6
3896,POP4
3897,ARPP19
3898,ZNF271P
3899,ZNF266
3900,ZNF274
3901,NEK6
3902,WDR4
3903,IQGAP2
3904,VAMP5
3905,ZNF460
3906,MTHFD2
3907,RPP40
3908,CYSLTR1
3909,SEPTIN9
3910,SEC24A
3911,SDCCAG8
3912,ENTR1
3913,HSPH1
3914,STARD10
3915,UTP14A
3916,NEU3
3917,FAM114A2
3918,ZNF275
3919,TUBGCP2
3920,CLPX
3921,SRCAP
3922,CD3EAP
3923,RUVBL2
3924,PGRMC1
3925,LILRB1
3926,ARID5A
3927,HCP5
3928,USP20
3929,USP19
3930,HCST
3931,MRPS30
3932,WDR3
3933,RAB10
3934,MALT1
3935,YIF1A
3936,CPSF4
3937,JTB
3938,DHRS4
3939,BRD8
3940,BLCAP
3941,MAN1A2
3942,TRAFD1
3943,TXNL4A
3944,PNPLA6
3945,SUGT1
3946,PAPOLA
3947,TCERG1
3948,MAGED2
3949,EHMT2
3950,COPS8
3951,RNPS1
3952,FASTK
3953,SUB1
3954,DBF4
3955,SPIN1
3956,RALBP1
3957,SRSF8
3958,MORF4L1
3959,PRDX3
3960,EHD1
3961,AFG3L2
3962,POP1
3963,MSL3
3964,C11orf58
3965,KDELR1
3966,SF3A3
3967,AP3M2
3968,STARD3
3969,HNRNPA0
3970,BTG3
3971,CBX1
3972,SEC61B
3973,TOMM34
3974,PDIA5
3975,SERINC3
3976,OS9
3977,PNRC1
3978,TMED2
3979,LMAN2
3980,ERP29
3981,MLLT11
3982,STIP1
3983,IFI44L
3984,ACOT2
3985,EBNA1BP2
3986,CKAP4
3987,YWHAQ
3988,TMED10
3989,ASCC3
3990,UQCR11
3991,CLP1
3992,COPS6
3993,MAPRE2
3994,CCNI
3995,GCN1
3996,COPS5
3997,METAP2
3998,IMMT
3999,SF3B2
4000,ILVBL
4001,SLC27A4
4002,KIF2C
4003,CCDC85B
4004,GLIPR1
4005,TLK2
4006,KDELR2
4007,ATF7
4008,SNRNP27
4009,TMED1
4010,LIAS
4011,IFT27
4012,RAB35
4013,RAB31
4014,ADAP1
4015,DSTN
4016,RIPK3
4017,GUSBP14
4018,PIM2
4019,B4GAT1
4020,GUSBP15
4021,TENT4A
4022,SLC35D2
4023,ADRM1
4024,NUDT21
4025,CPSF6
4026,OGFR
4027,DDX52
4028,ABHD2
4029,WWP1
4030,WWP2
4031,CNTRL
4032,UBE2C
4033,SNRNP35
4034,CYB561D2
4035,TMEM115
4036,DUSP14
4037,TOPBP1
4038,TRIOBP
4039,RER1
4040,DNAJB4
4041,DIDO1
4042,WDR5
4043,NUP42
4044,HNRNPUL1
4045,ATE1
4046,RPP14
4047,KRR1
4048,KATNA1
4049,PRDM4
4050,HIBADH
4051,CIT
4052,BTN3A2
4053,BTN3A1
4054,BTN2A1
4055,FAF1
4056,KIF3A
4057,POLR3A
4058,CLASRP
4059,ZWINT
4060,CAPN10
4061,PWP1
4062,CDC37
4063,PKIG
4064,KAT7
4065,PLAAT3
4066,GLMN
4067,CORO1A
4068,WDR45
4069,FICD
4070,AP4S1
4071,PTP4A3
4072,LSM6
4073,RABL2B
4074,ERLIN2
4075,ERG28
4076,NUDT4
4077,NUDT5
4078,NUDT3
4079,PSIP1
4080,WDHD1
4081,STRAP
4082,BAZ2A
4083,BAZ1A
4084,ZNF277
4085,WDR6
4086,SLC2A6
4087,MAP4K5
4088,MAP4K1
4089,RASSF1
4090,NISCH
4091,CEP250
4092,WBP4
4093,ABCB8
4094,SEC23IP
4095,SUPT16H
4096,CHEK2
4097,PLPBP
4098,AKAP13
4099,AKAP11
4100,AKAP10
4101,DDX20
4102,DUSP10
4103,MRPL3
4104,RPL35
4105,GALNT6
4106,SEC63
4107,POLG2
4108,HPS5
4109,PDCD10
4110,RNF139
4111,PMF1
4112,ZHX1
4113,PACSIN2
4114,MAN1B1
4115,TP53TG1
4116,DCTN3
4117,XPOT
4118,CHP1
4119,SP140
4120,DUSP12
4121,SNF8
4122,DDX19B
4123,NRM
4124,ATXN2L
4125,USP18
4126,KLHL2
4127,SYNRG
4128,TREX1
4129,KLF12
4130,MGAT4B
4131,PNKP
4132,B4GALT7
4133,VPS45
4134,LYPLA2
4135,CD300A
4136,PARK7
4137,COPE
4138,ECD
4139,GPN1
4140,TMC6
4141,DDX42
4142,STK38
4143,PHB2
4144,ACOT7
4145,PDAP1
4146,TUSC2
4147,CBX3
4148,EXOC3
4149,GABARAP
4150,U2AF2
4151,OIP5
4152,EXOSC8
4153,RNF13
4154,MGLL
4155,TWF2
4156,GABARAPL2
4157,SYNPO
4158,CASC3
4159,COG2
4160,RRAS2
4161,XRN2
4162,IKZF3
4163,IKZF2
4164,ATF5
4165,COPZ1
4166,COPG1
4167,RASA3
4168,MTF2
4169,HSPA4L
4170,DNAJC8
4171,PUF60
4172,SCAF8
4173,ZFP30
4174,RHOBTB3
4175,RNF44
4176,DLGAP4
4177,DOLK
4178,ZNF507
4179,ADNP2
4180,ANKRD26
4181,LMTK2
4182,CHSY1
4183,NLRP1
4184,FNDC3A
4185,R3HDM2
4186,FASTKD2
4187,ZNF510
4188,PPP6R1
4189,SEC31A
4190,ENPP4
4191,INPP5F
4192,TRAPPC8
4193,MON1B
4194,MORC2
4195,ZHX2
4196,CLSTN1
4197,WDR37
4198,FOXJ3
4199,KHDC4
4200,ZBTB1
4201,BAHD1
4202,DIS3
4203,CEP164
4204,DENND3
4205,CARD8
4206,RUFY3
4207,SBNO2
4208,TRAK1
4209,DHX30
4210,SACM1L
4211,FAN1
4212,WDR47
4213,RALY
4214,NCBP2
4215,MAPRE1
4216,KIFAP3
4217,MSRB2
4218,ATF6
4219,HABP4
4220,SEPHS2
4221,SEPHS1
4222,RAB3GAP1
4223,RAB18
4224,POMZP3
4225,SIRT2
4226,RPIA
4227,ELL2
4228,SCAP
4229,SNW1
4230,CCT5
4231,SLC4A1AP
4232,TRIM32
4233,SCMH1
4234,RPL41P3
4235,RPL41P2
4236,RPL41P1
4237,TPX2
4238,PAXIP1
4239,NT5C2
4240,TCF25
4241,PDCD11
4242,ACIN1
4243,PCNX1
4244,KDM2A
4245,HMGXB3
4246,CEP131
4247,CEP152
4248,DAAM1
4249,MAPKBP1
4250,KLHDC10
4251,RAB21
4252,STK38L
4253,SPEN
4254,FBXO21
4255,GOLGA8A
4256,EXOSC7
4257,CNOT1
4258,SNRNP200
4259,KDM1A
4260,RBM34
4261,KDM4B
4262,MAST3
4263,USP33
4264,DOP1A
4265,PHLPP2
4266,ZNF292
4267,WDTC1
4268,XPO7
4269,MON2
4270,PDXDC1
4271,TNIK
4272,KIF21B
4273,PDS5B
4274,FNBP1
4275,SMG1
4276,ENDOD1
4277,ZSWIM8
4278,ZNF609
4279,TBC1D9B
4280,GGA2
4281,WAPL
4282,SETX
4283,EMC1
4284,CMTR1
4285,ERP44
4286,UHRF1BP1L
4287,SWAP70
4288,RRP1B
4289,MYCBP2
4290,VWA8
4291,AVL9
4292,KDM4C
4293,PPRC1
4294,TRIM35
4295,PEG10
4296,ZC3H13
4297,ARHGAP26
4298,TTLL5
4299,SIPA1L3
4300,CDK19
4301,ZBTB43
4302,TBC1D2B
4303,MRPS27
4304,TNRC6B
4305,CUL9
4306,TOGARAM1
4307,TAB2
4308,CLASP2
4309,CAMTA2
4310,POGZ
4311,ATG2A
4312,GPATCH8
4313,RAD54L2
4314,PHF8
4315,SMC5
4316,MAST2
4317,ZZEF1
4318,ANKLE2
4319,DCUN1D4
4320,LRCH1
4321,ZC3H3
4322,FCHO1
4323,GRAMD4
4324,CIC
4325,NCDN
4326,CLCC1
4327,SEPTIN6
4328,TBC1D9
4329,WDR43
4330,SNX13
4331,MAPK8IP3
4332,GGA3
4333,MPRIP
4334,NUP205
4335,EFR3A
4336,RTF1
4337,SLC35D1
4338,TTLL12
4339,ABRAXAS2
4340,METAP1
4341,LPIN1
4342,SEPTIN8
4343,PASK
4344,RGL1
4345,RFTN1
4346,DIP2A
4347,MESD
4348,LARP4B
4349,RCOR1
4350,UBXN4
4351,CYFIP1
4352,ATG4B
4353,GANAB
4354,MDN1
4355,FAM120A
4356,FAF2
4357,PSME4
4358,GSE1
4359,ATP11B
4360,FAM168A
4361,PMPCA
4362,ARL6IP1
4363,PLEKHM2
4364,SYT11
4365,JMJD6
4366,ZC3H4
4367,RRS1
4368,XPO6
4369,PRRC2C
4370,TBC1D1
4371,NBEAL2
4372,FBXO28
4373,DTX4
4374,RHOBTB2
4375,RRP12
4376,SYNE2
4377,NUP210
4378,PLCL2
4379,ARHGEF9
4380,VPS13A
4381,SEL1L3
4382,DNAJC9
4383,SIK2
4384,PHLPP1
4385,TMEM131L
4386,PACS2
4387,ANKRD28
4388,PDS5A
4389,ASTN2
4390,BOP1
4391,RPRD2
4392,ATP11A
4393,ANKRD12
4394,SCFD1
4395,DENND5A
4396,DDHD2
4397,CAMTA1
4398,PPIP5K2
4399,ZC3H7B
4400,EXOC7
4401,DNMBP
4402,MGA
4403,TSPYL4
4404,CAMSAP2
4405,TASOR
4406,CLEC16A
4407,POFUT2
4408,KLHL18
4409,CLUH
4410,NUP160
4411,CSTF2T
4412,AGTPBP1
4413,FBXW11
4414,SMG6
4415,MGRN1
4416,BICD2
4417,ATMIN
4418,EHBP1
4419,KIF13B
4420,UBR2
4421,NEMP1
4422,FKBP15
4423,ICOSLG
4424,SIN3B
4425,NCAPD3
4426,DMXL2
4427,KIAA0930
4428,SLC9A8
4429,DNAJC13
4430,TUT4
4431,MAN2B2
4432,WASHC4
4433,USP22
4434,CLASP1
4435,DPY19L1
4436,SZT2
4437,WDR7
4438,JADE2
4439,VPS39
4440,DNAJC16
4441,ESYT1
4442,SYNE1
4443,SMCHD1
4444,U2SURP
4445,KHNYN
4446,UBR4
4447,SUN1
4448,HAUS5
4449,VPS8
4450,ANGEL1
4451,USP24
4452,FNBP4
4453,ARHGEF12
4454,LARP1
4455,PUM2
4456,ARHGEF18
4457,UFL1
4458,RRP8
4459,ICE1
4460,SMG5
4461,AHCYL2
4462,MAU2
4463,SPECC1L
4464,NCSTN
4465,NUDCD3
4466,SIK3
4467,MED13L
4468,ZDHHC17
4469,ECPAS
4470,ADNP
4471,LARS2
4472,PIP5K1C
4473,NCAPH
4474,PPWD1
4475,CTDNEP1
4476,ATP13A2
4477,FRAT2
4478,FBXO46
4479,EXOSC2
4480,DICER1
4481,COTL1
4482,SIRT5
4483,SIRT3
4484,SIRT1
4485,COMMD3
4486,NOMO1
4487,ITGB3BP
4488,TMED3
4489,TDRD7
4490,RYBP
4491,AP4E1
4492,RHOQ
4493,TARDBP
4494,HARS2
4495,SLC44A1
4496,SF3B3
4497,SF3B1
4498,ABCB10
4499,ABCA6
4500,ABCA5
4501,HEY1
4502,ICMT
4503,GCAT
4504,CBX6
4505,CBX5
4506,PHF3
4507,TRAM1
4508,CAPN7
4509,ETHE1
4510,QPRT
4511,BRD4
4512,SEC11A
4513,ISCU
4514,SEC61G
4515,PES1
4516,TGDS
4517,LEPROTL1
4518,TNFRSF13B
4519,HAAO
4520,MACF1
4521,ZFYVE26
4522,TMEM131
4523,BICRAL
4524,TTC9
4525,POFUT1
4526,KCTD2
4527,NUP188
4528,SUZ12
4529,SCRIB
4530,SPIDR
4531,MORC3
4532,SLC39A14
4533,MTREX
4534,R3HDM1
4535,RPL13A
4536,KAT6B
4537,CABIN1
4538,SRRM2
4539,ARHGAP45
4540,ACAP2
4541,ZNF281
4542,NNT
4543,MMD
4544,PIK3R5
4545,TNPO3
4546,ADAT1
4547,TRS-TGA4-1
4548,ATP6V0A2
4549,TTC33
4550,DNPEP
4551,PSD4
4552,TSPAN12
4553,PIGN
4554,SNAPIN
4555,WBP2
4556,WBP1
4557,GTPBP4
4558,ZNF346
4559,ARL2BP
4560,CDC42EP4
4561,CCNDBP1
4562,SMUG1
4563,TMEM50A
4564,DDX58
4565,ELP5
4566,KLHDC2
4567,CARHSP1
4568,PDSS1
4569,LEMD3
4570,ORC6
4571,ORC3
4572,OPN3
4573,ACOT9
4574,PATZ1
4575,AMACR
4576,CORO1C
4577,CD2AP
4578,MKRN1
4579,MKRN2
4580,PHLDA3
4581,ZMYND8
4582,SH3BP1
4583,RUSC1
4584,FAM89B
4585,KPNA6
4586,SSBP2
4587,NUP62
4588,RABGAP1
4589,HSPBP1
4590,SNHG1
4591,LY96
4592,EDC4
4593,PPP1R15A
4594,PLD3
4595,ARFIP2
4596,SSBP3
4597,POLA2
4598,PLXNB2
4599,LSM5
4600,PLA2G15
4601,ZKSCAN5
4602,CEMIP2
4603,STX12
4604,RAB38
4605,PRKD3
4606,CADM1
4607,GSPT2
4608,SHPK
4609,TMEM245
4610,EID1
4611,SDF2L1
4612,PPIL2
4613,PITPNB
4614,PISD
4615,FKBP8
4616,BRD1
4617,APOL2
4618,BCL2L13
4619,MTCH1
4620,MTCH2
4621,KIF4A
4622,IFIT5
4623,EML2
4624,FTSJ1
4625,LAMP5
4626,TFIP11
4627,PANX1
4628,FJX1
4629,PRPF6
4630,ZNF318
4631,HYPK
4632,TBC1D22A
4633,CBY1
4634,SUN2
4635,RASGRP3
4636,RAB3GAP2
4637,RAD54B
4638,CIZ1
4639,FBXO7
4640,PGLS
4641,BRI3
4642,ZNF324
4643,SLC39A6
4644,GCA
4645,LSM4
4646,RHBDD3
4647,SAMM50
4648,ATXN10
4649,TNFAIP8
4650,NOCT
4651,ARIH1
4652,MTO1
4653,DNAJB5
4654,PRDX5
4655,TXN2
4656,TMEM184B
4657,HECTD1
4658,NIPBL
4659,COG4
4660,METTL7A
4661,ASF1A
4662,MOB4
4663,YIPF3
4664,ANAPC13
4665,PARM1
4666,TECPR1
4667,ARMC8
4668,DCAF12
4669,BRMS1
4670,ABHD14A
4671,PRKD2
4672,SUMF2
4673,NEPRO
4674,RPL36
4675,MPC2
4676,LETMD1
4677,DCAF13
4678,TMEM186
4679,POLR1A
4680,POC1A
4681,ZNF473
4682,INTS7
4683,RNF19A
4684,RCHY1
4685,IFFO1
4686,CCDC28A
4687,MTHFD1L
4688,CNOT10
4689,ANAPC15
4690,AHCTF1
4691,DPCD
4692,C1orf43
4693,POT1
4694,RTTN
4695,NDUFAF3
4696,THUMPD3
4697,NELFB
4698,ZDHHC5
4699,ATL3
4700,NOL11
4701,GEMIN5
4702,PTPN23
4703,CLIC4
4704,NIPSNAP3A
4705,NSL1
4706,SAMHD1
4707,FAM98A
4708,TPGS2
4709,SIN3A
4710,KBTBD2
4711,SYF2
4712,RWDD3
4713,PNKD
4714,PNISR
4715,VIRMA
4716,TMEM87A
4717,SH2B1
4718,UNC50
4719,PARS2
4720,MMACHC
4721,TIPARP
4722,NECAP1
4723,CHMP2B
4724,DHRS7B
4725,AAR2
4726,NGDN
4727,HINFP
4728,ULK3
4729,HIGD1A
4730,REXO2
4731,IBTK
4732,TBC1D10B
4733,RNF167
4734,MOXD1
4735,GORASP2
4736,C2CD3
4737,TKFC
4738,ZZZ3
4739,SPATS2L
4740,NSMF
4741,RPAP1
4742,FAM32A
4743,LRIG1
4744,UPF2
4745,LRP10
4746,PTCD1
4747,OSBPL3
4748,IPCEF1
4749,ZNF451
4750,SIPA1L1
4751,SS18L1
4752,UBXN7
4753,LTN1
4754,PPP1R16B
4755,SENP6
4756,ANKRD17
4757,GIGYF2
4758,APPL1
4759,HACL1
4760,DECR2
4761,LSM14A
4762,POLDIP2
4763,GGA1
4764,ABHD12
4765,HERC4
4766,TOR1AIP1
4767,CCDC9
4768,DCAF4
4769,CHTOP
4770,EDRF1
4771,SZRD1
4772,WIPI2
4773,CCDC69
4774,WSB1
4775,LDLRAP1
4776,PRPF31
4777,EPC2
4778,TCTN3
4779,FGFR1OP2
4780,KIFBP
4781,GAPVD1
4782,TRPC4AP
4783,SERBP1
4784,TES
4785,IRF2BP1
4786,PHF19
4787,NAT9
4788,ZNF337
4789,NOC2L
4790,RSL1D1
4791,GIMAP2
4792,MTG2
4793,SENP3
4794,INTS1
4795,FBXW2
4796,PTPN22
4797,GMEB2
4798,PITPNC1
4799,FBXL3
4800,ARL5A
4801,PHGDH
4802,STAP1
4803,B3GAT3
4804,TIAM2
4805,FBXL6
4806,FBXL5
4807,FBXL4
4808,BLOC1S6
4809,FBXW8
4810,TSPAN17
4811,FBXO22
4812,FBXO10
4813,FBXO9
4814,FBXO8
4815,FBXO6
4816,FBXO5
4817,FBXO4
4818,FBXO3
4819,HIBCH
4820,VPS33B
4821,TINF2
4822,SACS
4823,ERAL1
4824,ARFGAP3
4825,MYCBP
4826,SERGEF
4827,GNL3
4828,FAM162A
4829,PTPN18
4830,PPP1R14B
4831,NARF
4832,SLC17A5
4833,CNNM4
4834,CNNM3
4835,CHIC2
4836,INTS6
4837,TIMM10B
4838,TIMM13
4839,TIMM10
4840,TIMM9
4841,TIMM8B
4842,AGO1
4843,DAZAP1
4844,AATF
4845,OSTF1
4846,BSCL2
4847,CKAP2
4848,MRPL46
4849,TBL2
4850,NUFIP1
4851,RPS6KC1
4852,SH3YL1
4853,SNORD12C
4854,SNORA73B
4855,SNORD81
4856,SNORD79
4857,SNORD102
4858,SNORD4B
4859,SNORD4A
4860,SNORD80
4861,SNORA72
4862,SNORA71B
4863,SNORA71A
4864,SNORA70
4865,SNORA68
4866,SNORA67
4867,SNORA66
4868,SNORA65
4869,SNORA64
4870,SNORD60
4871,SNORD59A
4872,SNORD58A
4873,SNORD57
4874,SNORD56
4875,SNORD54
4876,SNORD52
4877,SNORD50A
4878,SNORD49A
4879,SNORD48
4880,SNORD47
4881,SNORD45B
4882,SNORD45A
4883,SNORD44
4884,SNORD43
4885,SNORD42B
4886,SNORD55
4887,SNORD37
4888,SNORD36C
4889,SNORD36B
4890,SNORD36A
4891,SNORD35A
4892,SNORD34
4893,SNORD33
4894,SNORD32A
4895,SNORD24
