Short Gene name,logFC,logCPM,PValue
IRF2BP2,0.313119608,6.704092038,0.817623313
TTL,0.194713087,4.704783186,1
MIR4635,-0.591777483,3.510994382,0.416894701
PREPL,0.735444868,6.637457539,0.542813598
SNORD114-1,0.810245069,3.638328813,0.692405209
PCDH8,-0.392083571,5.509086428,0.520867827
MTM1,1.047342882,4.166413143,0.751096339
SNORD37,-0.068074937,4.659002606,0.928772456
SNORD42B,-0.366668344,5.54011491,0.478888976
PSEN1,6.351776204,3.977741067,0.830239224
MIR1914,0.728419169,10.71194968,0.53501096
BAZ2B,0.254604865,5.38050596,0.888365168
LRP5,0.032939264,3.557845127,1
PRKAA1,0.328185169,5.098580644,0.963580121
CENPT,0.060974394,4.295369391,1
OTUD7B,0.160278509,4.745672991,1
MIR8075,-0.009126828,3.847201587,1
KLF11,1.837649724,4.448328481,0.308929343
SNORD105,0.681131998,3.484970756,0.691645617
ACTL6A,-0.719915296,3.587727747,0.456414255
CNR1,0.076633977,3.96521716,1
ATHL1,-0.102255176,3.165624698,1
DUSP9,-1.561276696,3.040760256,0.241451323
SNORD113-6,0.951095194,4.703925345,1
TRIM28,-0.046757432,4.896324695,0.94394026
IDH3A,-0.12445028,3.741122969,0.791740691
GEMIN7,-0.144279547,3.664706962,0.89291688
PPA2,0.33216207,4.644875521,0.973347726
PAQR7,0.188876703,3.872417056,1
RPL32,-0.16726899,3.589629072,0.740870927
WDTC1,0.477803534,4.605968269,0.915318838
SERPINE2,0.107350385,4.3596015,1
GLRX3,-0.209861708,3.653033764,0.741368992
SNORD114-28,0.281832459,3.690483783,0.946262712
MIR558,-0.324343475,4.127821672,0.734245434
LIME1,-0.170036998,3.603883115,1
MIR2110,-0.558726093,3.326495186,0.534422424
BAG4,-0.073269851,3.316890209,0.887182581
STRN,0.577971561,9.04748605,0.545163213
ID1,0.305718537,4.447785238,0.891948839
ZNF160,-0.287396966,3.657298202,0.652473907
BBS4,-0.178812412,3.639698514,0.793603893
COX7C,0.453663709,3.8631245,0.988582342
PET117,0.503556571,3.657161485,0.923197221
KLHDC4,1.604051982,5.612666931,0.368258015
PFAS,0.290736127,3.948525364,1
MRPS36,1.198061538,4.987961119,0.71604357
ZNF226,0.135122426,3.059423218,1
WASF3,0.840125064,4.309012997,0.638476919
GGA3,0.478134654,3.268398684,1
TMEM209,-0.753841885,3.675409924,0.302818607
DIP2A,-1.090191646,3.86662277,0.131686748
SPPL2B,0.602528608,4.785759969,0.810971993
AKR1C2,0.015371975,3.191248443,1
RNF20,-0.194352306,3.284714332,0.773354706
PDIA6,-0.237221587,3.961331957,0.78619366
C1orf21,0.342688926,3.953657298,1
GPR89B,-0.055856725,3.252939773,1
HAX1,0.074935235,4.933575874,1
CDK2,0.591709143,4.265554749,0.903826474
TNFRSF10B,1.556683478,3.580500653,0.485222404
NAMPT,-0.613797855,4.488087952,0.36713237
MORN4,0.002585399,5.906040014,0.890935423
TSEN54,0.086391325,7.204542575,1
FAM213A,-0.024074126,3.951902344,0.866655197
NRDE2,0.17077103,3.714175299,1
XKR8,9.40760473,7.514392943,0.953214473
USP34,0.325327262,3.350476202,0.96662772
ZC3H13,0.955448285,4.898416341,0.665201052
PHF21A,-0.943824231,5.638615681,0.242396656
ZNF8,0.84679574,4.286711487,0.81556794
UBE2E1,-0.558242342,4.437380598,0.435393247
FAM175B,-0.267928199,4.196231443,0.729792531
ZNF699,0.024255481,4.300161728,1
SART3,0.483958202,4.839175524,0.790301135
PVRL3,-0.893274586,3.180347286,0.518474314
ZFPL1,0.605045464,5.453424423,0.763780851
B3GALTL,0.311802887,7.21934192,0.95263607
NOTCH2NL,0.23664106,6.634646271,0.921809018
PGD,-0.738748486,3.789083228,0.335267518
RELA,-0.280085321,3.716006595,0.697137176
LOC728407,-0.172893558,4.634671329,0.796302125
SHQ1,0.189409747,4.683708178,0.966838678
TRIM3,0.434832173,5.091501499,0.78506983
ARF3,-0.535370335,4.745144853,0.39169091
TP53,-0.050132147,4.13200819,0.919706833
CHCHD3,0.321937088,4.583685477,1
HARS,0.439460567,3.78957272,0.931306628
FAM91A1,0.230015069,5.20969107,1
SMG6,0.615659984,4.279227212,0.829832263
RNF215,0.502471223,3.67050237,0.940122584
SH3GLB1,-0.229957425,4.615037031,0.679959726
SNTA1,0.031197955,4.333643741,1
FNIP2,0.660457585,4.932961313,0.643930786
RPA3,-0.736875572,3.195094751,0.612859611
TRAP1,0.087696479,3.717541422,1
AFG3L2,-0.323897072,4.510872085,0.635413755
CNIH2,0.297286219,3.888604985,1
BCKDHA,-0.236197354,10.57675169,0.650551826
VPS13C,0.723203612,5.653755221,0.862831952
LOC283922,2.190221774,2.951118114,0.725905135
SMC3,-0.15730936,5.155246964,0.761677198
TFB2M,0.753531767,4.717861287,0.651928897
SLC39A11,0.014363881,5.35989977,1
ATG2A,-0.299732825,3.309284938,0.705861817
YWHAE,-0.044528229,5.657535034,0.476674127
STARD3,-0.203781718,3.279358299,0.987702208
RNFT1,1.356631415,11.84323373,0.439144745
CPSF6,-0.372686907,3.585672059,0.70043309
MAGEE1,-0.417039011,4.972070092,0.496545533
MAPK4,0.546447332,3.988109404,1
UBIAD1,-0.384534265,4.167023622,0.613023856
ZNF680,-0.254254546,7.140249043,0.619864177
PPL,0.300905967,4.68085603,0.904698309
VTA1,-0.291166184,3.396979046,0.753976897
TRIM11,0.250312857,3.540777392,1
MCUR1,0.012243404,5.960092746,1
HIPK2,-0.190635256,3.134825099,0.775462451
ARIH2,0.681678101,4.044019783,0.717522162
DYNLT3,-0.266513795,4.042371677,0.708652406
RAB8B,0.928526743,4.003245959,0.721830792
POLR2F,-0.122614092,3.487303533,0.794991008
TIMMDC1,0.335785486,3.494513724,1
CIB1,0.736670743,5.382710289,0.660956273
KCTD12,-0.874584869,3.46489799,0.215066601
VPS33B,-0.383635616,4.095626342,0.59648841
RBM22,0.646514359,5.192432867,0.689373321
CIT,0.078441203,5.147559393,1
RALB,0.191327329,4.545302552,1
ZNF660,0.286804427,4.294538171,0.993929903
BIVM,0.214043901,3.917023252,1
PSMD6,0.920367656,4.49084787,0.608610474
ITPA,-0.113755016,3.364284653,1
C1QTNF6,0.288261272,3.580986804,1
ATP2C1,0.039155523,5.101184817,1
PET100,0.247340541,6.354022418,0.900682656
MPI,-0.084198355,3.688001503,1
LRRTM4,-0.263320599,3.919564114,0.798614906
NACA,1.16467125,6.039989035,0.715884029
NADK2,0.117388637,7.357218752,0.99757301
GALE,0.203363222,4.502291976,1
ABCD1,-0.065749666,3.959757666,0.92281681
FAM211A,0.819904365,3.068277296,0.819165338
NCALD,-0.068284006,3.72798405,0.915675411
MTX3,-0.978168569,3.278789,0.355640291
ZNF410,-0.344250228,5.788337798,0.548792963
DUSP18,0.877041837,4.369747734,0.635068273
RPL5,-0.188974004,3.926340669,0.857196395
PNP,0.56072569,3.619907438,0.845208286
PET112,0.392298962,5.830492993,0.86783062
ABRACL,-0.686728126,3.351949664,0.47515949
MAP2K2,0.051718633,3.473866098,1
LARP1,0.483060122,3.373610413,1
PRKAG1,0.485135678,3.935906364,0.9006434
PAQR3,0.26833432,3.440747178,0.926459041
PTPRG,0.05600236,3.217131435,1
TPRG1L,0.397485323,3.310068383,1
CDKN2AIPNL,0.143024999,5.293430051,1
ZBTB37,-0.259694053,4.514997309,0.769486077
MLX,-0.80821764,3.404368765,0.471963121
GAN,-0.703545826,7.76461112,0.431485128
VCP,-0.526840938,3.754339749,0.539360828
AGO1,-0.137992525,3.76988856,0.800006531
C12orf73,-0.56734303,3.678535296,0.459141896
SUCLG2,-0.011737575,3.109654744,1
C1GALT1,-0.767850273,4.058697462,0.307102872
C7orf43,-0.288507186,4.874447308,0.673667468
RNF114,0.515855688,3.572509309,0.974086096
ZFP69B,-0.012320402,4.678770053,0.944895396
C1S,0.277663611,5.258147259,0.904502566
ENTPD6,0.2685839,3.940983852,0.920933448
CXCR4,-0.145631844,3.701541212,0.820223537
ECE1,1.475080702,3.069666216,0.550837406
ATF3,0.50140096,3.454436061,0.798702685
STK17A,0.263257355,4.856443498,0.950152995
TCEAL4,0.147716882,3.207154421,1
AARS,0.766055973,3.950177564,0.737561891
CENPA,-0.374997959,4.693189252,0.602867782
C7orf55,0.572993202,5.556963755,0.680550195
MITD1,0.491825377,7.589901618,0.753871994
DHRS11,0.111965421,3.207176664,1
TRAF6,0.118489893,3.816221189,1
FANCD2,0.484548509,3.117845186,1
ZNF800,0.553028335,3.774493874,0.964038577
C17orf51,0.193185097,3.888316915,1
PCDHAC1,0.058764159,3.956270606,0.938243838
MAGED1,0.483077094,4.922829819,0.883323981
ZDHHC13,0.650689067,3.880536148,0.867169258
SLC39A10,0.312098255,8.080461124,1
CGRRF1,-0.781487498,4.178098597,0.400943002
AJAP1,-0.238366923,7.585438912,0.645592269
TRAM1,-0.405961434,4.058044737,0.621110365
ERBB3,-0.1340074,4.429297627,0.870763968
PRRC2C,0.633868348,4.678703079,0.762590501
CCDC53,-0.285105166,4.257729819,0.698514898
ELF2,-0.818727402,3.14237523,0.281874433
SLC2A1-AS1,0.772928188,3.433350831,0.711374632
SUDS3,-0.462160973,3.561272681,0.624037626
HNRNPK,-0.174145992,4.201720979,0.894310686
BCL2L2,-0.132255557,5.372186032,0.769825265
UBA1,0.489128044,4.652024958,0.730857698
PLG,-0.567478667,5.490271097,0.391649583
DDX55,0.952664932,3.762796146,0.50272245
NDUFS4,-0.071135103,5.389590278,0.860694324
ILVBL,-0.127649376,4.043000386,0.883648266
CHRNB1,0.705711244,3.944280105,0.835594844
NCOA1,-0.274482241,4.022480245,0.713696298
ZAK,0.283485489,5.489093976,0.95005066
USP11,-0.290812309,5.478440789,0.601289615
ITGB8,0.025545664,4.513522659,1
POLE4,0.95634716,3.464427375,0.795265856
COPS8,-0.389087954,3.067816378,1
BABAM1,-0.512948494,4.664298768,0.395597624
ABHD10,-0.060186297,4.476415778,0.920229455
PIDD,-0.29833539,5.707988604,0.590592399
RAB13,0.01924948,5.520643053,1
ORAI2,-0.347577503,5.166705407,0.541463958
NONO,0.307543089,7.2350145,0.861327321
FAM171B,-0.384436583,3.513612813,0.756835973
ANKRD13D,-0.336892549,4.62550836,0.65073047
COL6A1,0.220579736,3.72238657,1
DNAJC12,-0.72516496,3.257790832,0.540869511
ZFHX4-AS1,0.482184362,4.514399903,0.727741478
DGKQ,0.285720924,3.386681287,1
DAZAP2,0.722964525,3.847591896,0.869950211
AIP,0.108714131,3.913645224,1
SMAP2,0.033350795,6.230559187,1
FBXO16,0.512618659,4.816827125,0.880442038
THAP6,-0.150115447,6.945380251,0.720232139
CD320,-0.415299312,3.680756591,0.71703495
TARSL2,-0.232622994,4.024972641,0.866506079
TMEM18,-1.165316163,3.367550606,0.114799484
GAR1,0.369182084,4.103686617,0.967206844
RNASE4,-0.127713636,4.118355625,0.788960161
FBXL14,0.506663825,4.545862244,0.806061215
POGLUT1,-1.623865712,5.499304213,0.065770015
PDHB,0.165542528,5.566432919,1
GLRX5,0.551411504,3.88443998,0.893619459
RNU6ATAC,0.295530981,3.439641707,1
TMEM126B,-0.688033424,9.159354495,0.271145749
XPC,0.791760988,3.353858267,1
TTC17,-0.350555897,3.994994886,0.661472436
HMGN1,-1.655805474,3.926403029,0.215989085
GSR,0.241498732,5.924851757,0.967249915
DHFR,0.626536846,7.738652831,0.616465706
ADAMTS3,-0.295062982,4.638169424,0.676816376
CLEC16A,-0.273458888,7.020349396,0.506988041
TUBGCP3,0.107434281,4.940298479,1
PKNOX2,1.658254765,4.901473474,0.491643714
ENTPD4,1.087111782,4.355891362,0.726133531
LTBP4,-0.379950172,3.898581426,0.730309456
CKMT1A,0.422748488,5.417614892,0.824546989
GAPDH,0.661641168,4.275070214,0.890567759
FAM73A,-0.100439214,4.128658798,0.951650506
DERL1,0.049003652,3.722898243,1
CLNS1A,-0.284806067,5.136893917,0.588497086
BTN3A1,-0.07379804,4.756568186,0.904327013
CHORDC1,0.338478931,4.561574898,0.926348652
COA1,-0.228600364,5.535863579,0.683228437
IPMK,-0.080817682,3.851341821,0.987407675
HAUS7,-0.429995676,3.9875779,0.608893779
ZNF484,-0.782094872,3.276299798,0.535467819
FHL3,1.360298155,3.601246761,0.78651271
RABGGTA,0.946364045,3.725947756,0.74503015
SMPD4,-0.330670505,3.840499528,0.490987449
RIOK3,-0.263013371,4.747289694,0.621814676
PIGC,4.661864182,3.26363978,0.180408649
SAMD8,1.031976401,4.36129045,0.533780425
SPAG7,1.225515186,3.899251771,0.57057338
USB1,3.183467901,4.747793267,0.600035947
UBL3,-0.490988255,5.740542477,0.447974639
HIGD1A,-0.471334358,4.53542744,0.531727919
GATS,-0.408805122,3.26802706,0.567945761
DEK,0.386459685,4.270206786,0.97197374
SLC16A5,-0.719800061,5.204648826,0.341808715
TMEM50B,0.649836979,3.337512757,0.960489959
CNBP,-0.589236809,2.993189821,0.561307151
SIL1,-0.218636263,4.679018574,0.697618511
MCAM,0.232966619,3.647570286,0.979875927
ZFYVE26,0.043924201,3.550851244,1
NUDT7,0.120590335,3.766070311,1
CTDSP2,0.526571249,4.119632561,1
EFNA1,-0.301483819,3.07449767,0.794032388
RAB11B,-0.418977229,4.057995183,0.687170329
LMF1,0.078949848,3.238700175,1
TBC1D12,0.32155842,3.734358356,1
COX19,0.459428616,5.139999071,0.738115749
ZNF451,-0.064769985,3.206911239,1
SFXN5,0.083149137,3.562985106,1
ACN9,0.805521738,4.740145158,0.534590408
CTBP1-AS2,-0.652431074,3.60475804,0.49875618
PRDX6,-0.636624344,3.419529852,0.34996808
ANK3,-0.430846315,4.963433768,0.523710256
TIPARP,-0.056994751,6.076958027,0.835666569
AUH,-0.372530402,3.354013012,0.741108261
PTPN14,0.122814467,4.544418991,1
THRIL,-0.131913148,3.379013111,0.932599646
C5orf30,-0.021364251,3.455139727,1
COQ5,0.283782464,6.354613728,0.888032326
GALC,0.013670521,5.815991291,1
LRRC73,-0.001550951,3.748636282,1
ZNF529,-0.486210691,3.746906624,0.507427565
SIPA1L2,-0.586884382,3.721054734,0.678006254
EMC3,0.561689963,3.909369894,0.982071039
ECH1,0.311690185,8.213638791,0.8432915
FHOD3,0.003282719,4.067870466,0.910038292
NR2F2-AS1,-0.485719486,3.164218357,0.625607781
TMEM98,-0.201020373,5.382425616,0.612987084
UBAC1,0.024359336,4.003797974,1
FYN,-0.114755857,5.437297784,0.805981784
ZNF320,-0.148029816,4.255614635,0.873326359
RAB1B,0.421262888,3.68000927,1
TP53I13,0.682523756,6.520399825,0.634681948
SLC44A2,-0.312290335,9.127463645,0.596795352
MFN2,0.068778247,3.899239346,1
ISCA2,-0.147072174,6.476971353,0.73614049
LINC00909,0.290490663,5.742304622,0.938847672
ERBB2IP,0.691719654,3.114351533,0.784468586
MYADM,-0.82984321,4.781883254,0.16007511
FKBP3,-0.616073917,3.635432507,0.429187772
GXYLT2,2.454599636,4.771404621,0.699926516
IQGAP3,0.784198032,3.340319398,1
TMEM199,0.570373304,4.308695676,0.822230578
FAM89A,-0.494108767,3.259705668,0.775665731
TLDC1,0.140357527,8.668647921,1
GPI,0.180264887,5.349431265,0.955933198
FBXL3,-0.48866373,3.327871756,0.532208746
COG2,0.398449494,4.478251621,0.875020988
ZMAT2,-0.148824932,4.812327199,0.742759572
MARS,1.027154097,4.587660576,0.542417502
DDX25,0.424294743,3.349070256,1
CCNB1IP1,-1.51880909,3.238138938,0.30224485
LRRC58,0.051653116,5.837785561,1
CAMTA1,0.396809175,3.196201418,1
ZNF189,0.326700401,3.91312316,0.8771297
ATP1A1,0.568483291,7.253198062,0.650134259
LRRC40,-0.171934422,4.635793429,0.840334308
FAM98C,0.396327896,4.401210107,0.926364758
ASB7,0.142819386,5.147683812,0.997530245
TSR3,-0.244081497,3.585201273,0.791131843
BRPF3,0.231093059,5.726569136,0.925245376
UNC119,0.482714983,6.310766364,0.725282429
C6orf203,-0.089593082,8.5232947,0.791524033
STAM2,0.568814905,4.06757097,0.768282228
SHB,-0.092687111,3.354037858,1
PGLS,-0.092742674,10.5531163,0.767252192
VMA21,-0.165241508,6.007711486,0.717838998
RPE,0.24466468,3.400120618,1
ARHGAP5,-0.018203807,3.828311739,0.99779938
MOB3A,0.17003361,7.923095781,0.965606416
LIG1,-0.118610761,3.073742091,0.994749571
CHML,-0.370088729,4.108648177,0.553447437
PPP1R21,1.014576678,3.202417953,0.60981521
SAP30BP,0.379554257,4.311799058,0.844065188
SLC2A8,-0.226868644,4.26503719,0.662045555
TRAF2,0.473551115,3.590057377,1
TCF3,-0.297499141,3.926010604,0.770897316
FRG1,-0.582264116,3.692036863,0.440472999
DACT1,0.164665177,3.806597742,1
TMEM106C,0.554486921,7.801371276,0.661925861
ZNF672,0.994425744,4.040522302,0.541869546
PCK2,0.670241135,3.473653213,0.783102473
KIF18A,0.314661639,3.851012691,0.889817787
C9orf3,-0.336162316,3.199056611,0.667278875
NKIRAS1,-0.242463404,3.685030407,0.784247154
LRIG3,0.592026532,12.87663833,0.59371758
THAP5,0.962084772,6.208447146,0.667200088
NCOA6,-0.25880077,4.048498748,0.773769402
SRXN1,0.998695441,4.279463302,0.501359334
SRSF4,0.462685498,5.845398925,0.801499782
SQSTM1,0.459346177,3.447136914,0.967583379
C14orf37,0.075161532,5.402013,1
EDC4,-0.016207864,5.437194534,0.945400773
CD99L2,-0.067303943,5.559982874,0.840481383
CCNDBP1,0.345017176,3.127859803,1
UNCX,0.713744931,4.466325496,0.644765043
GYG1,0.847205299,3.369251743,0.876992649
ADPRHL2,-0.382298318,3.189730235,0.625859829
TSPAN31,0.223938071,3.162428615,1
TANC2,0.334570619,3.109826572,1
5-Mar,-0.148025616,3.888375602,0.843702357
JAGN1,-0.146976145,4.115086233,0.93518001
AAAS,-0.469888603,3.523184765,0.478437325
CMTM6,1.075023772,4.686613866,0.549404676
MAP1LC3B,-0.655207639,3.390509387,0.610316517
FAR1,0.078487924,5.472579083,1
TRIM9,0.393880901,3.187451285,1
SMOX,-0.197107174,3.513488231,0.917177086
MTFMT,0.212515954,11.45360391,0.603328714
DAG1,0.16517948,3.360875903,1
BRCC3,-0.149208828,3.832028809,0.823273371
ZNF175,0.307677693,4.939537776,0.865370281
FZD1,0.124309427,5.145384392,1
PEPD,0.318596498,5.905641775,0.867299685
ZNF415,6.747447356,3.930638395,1
RPL26L1,1.458998806,8.64228791,0.59007914
DHX15,-0.382855551,4.365390514,0.578251778
DYNC1H1,-0.006809911,3.932282119,0.910545025
NPHP4,-0.01414662,4.02509438,0.880583255
FAM110B,1.011101467,4.601277989,0.646870134
CAMK2N1,-0.170821552,4.639232768,0.788229781
TDP2,0.199021753,3.234815015,1
RAB40C,0.144532904,3.376184492,1
PIGF,0.642939141,5.542307614,0.685684213
MYOF,0.078399654,5.809487215,1
ICK,1.018121966,3.663261886,0.680092826
MYH10,0.551440987,4.159304261,0.819679715
MATR3,0.46644647,5.700645544,0.718813439
CBLN1,1.366159485,3.244850935,0.63615433
SERTAD4,-0.190342167,5.282571738,0.727199082
SNRNP70,-0.258722266,4.241845411,0.659247026
ZNHIT1,0.249516572,4.183046689,1
DDX5,-1.275661742,3.185336784,0.359618356
ZSWIM1,-0.008842122,4.877579344,1
METTL9,0.476166707,5.714188083,0.736696191
EEF1G,0.15198691,3.105205598,1
SPECC1,-0.25583849,3.695345515,0.727762289
KLHL15,-0.314345711,5.093349546,0.606477143
FNTB,0.146984251,5.266228826,1
SIK1,-0.403048488,3.720475389,0.510639208
TMEM119,0.891682851,7.684491914,0.52155736
SDCCAG8,-0.130966222,3.757001711,0.957882318
TMEM68,-0.262883041,5.009478139,0.685053364
CECR1,-1.059570481,7.420409296,0.211967778
PAM,0.594010158,3.394581518,0.974019487
KSR1,0.952612261,3.568208799,0.649101035
FBXO34,-0.651365729,3.137953085,0.668664455
FGD6,0.190304103,3.196313445,1
SERHL,-0.127858005,3.262772583,0.875219584
SART1,0.055735911,3.582169805,1
METTL2A,0.489322375,3.228466298,0.875178291
ACBD6,0.275273015,4.372848937,1
RAB3IL1,-0.441504474,4.132696913,0.57217828
BMP2K,-0.207676083,3.515442384,0.869976232
RBL2,-0.098666854,4.032469242,0.915194204
WNT5A,0.278962299,3.453234692,0.913007651
PCMTD1,0.394312937,3.924209938,0.949880993
TIMM22,-0.489574868,3.120567158,0.565718772
SSBP3,-0.451693948,3.314787347,0.880361626
RSF1,1.231192688,10.14319928,0.914661494
NHSL1,0.213676218,3.146034694,1
BMS1P20,0.216093849,3.942623126,1
SMUG1,0.721067292,3.547520308,0.708761739
EIF4E,-0.279142009,5.331995607,0.617588697
SCAND1,-0.05295162,3.758091336,1
MAPK1IP1L,0.668112074,5.833303675,0.665569465
STK35,-0.117251908,3.623553616,0.808237679
GNE,0.23633265,3.134367608,1
ZNF333,-0.730803743,3.425248097,0.390958117
BMPR2,-0.288445796,4.888579076,0.583989986
RARA-AS1,-0.721054655,4.114060775,0.302975831
SPRN,-0.520914867,4.995393801,0.402631824
BCKDK,0.503503889,6.217805098,0.88528998
SOX9,-0.243334552,7.537811946,0.627601484
ZNF639,-0.260564797,3.683818961,0.711190381
IRF3,-0.437928957,6.412900263,0.53788239
BTN2A1,-0.583738927,4.237226378,0.462821532
ZEB1,-0.028444942,5.43054021,0.854552354
DYNLL1,-0.271102508,5.169321622,0.605704988
DHX34,-0.108408616,5.226861212,0.826846496
KIAA0895,0.138254101,5.36366007,1
VPS4A,-0.11903415,6.404624537,0.764210704
IFT52,0.021949574,3.054306561,1
LRRC45,0.58751567,4.154319106,0.925334991
DCAF6,0.614441775,3.516285983,1
CTBP1,-0.394505522,4.203056385,0.560261702
CSNK2A2,-0.150720246,7.105537683,0.722384345
SNRNP25,-0.029713996,5.286819777,0.864504578
NRAS,-0.257195936,5.595892863,0.625919791
ZBTB18,0.088705965,4.791764764,1
ZBTB43,-0.192495958,5.169974428,0.753707411
BAZ1A,0.868124621,3.954392332,0.611594292
ADARB1,-0.05073668,3.183993989,1
DNAJC10,-0.23234018,3.688211709,0.850914425
SERINC2,0.393305251,5.181588617,0.801011744
MOSPD1,0.386448742,3.373108924,1
FUK,-0.287358442,3.838530602,0.725083634
SLC7A6OS,0.30784673,3.554074319,0.979296811
ATXN7L3,-0.328479508,4.632242189,0.57261446
CHIC2,-0.271375636,4.188358572,0.647146623
EHMT1,-0.723917185,4.567929794,0.301304103
GUSBP11,0.168005005,5.656401853,1
NSUN5,0.190021077,4.618038559,0.958255304
TSHZ1,0.669160536,7.831217627,0.67423579
TSEN15,0.700596119,5.96719784,0.622898204
ARHGEF10L,0.821195437,3.268286901,1
OXSR1,-0.187033479,3.238761459,1
ZC3H6,2.480430127,4.988430385,0.603097205
ARRB1,0.107830674,3.40013195,1
SAPCD2,-0.395619864,7.586485951,0.504866219
NUP210,0.113811313,5.409091953,1
TSPAN13,-0.088547359,6.439164241,0.808766371
LEPREL4,0.658503051,4.510572882,0.697988072
CUL2,0.134823773,3.007433359,0.908494517
COIL,0.620625001,5.676328658,0.717812656
IFI6,-0.062065855,3.638176824,1
NUDT5,0.529923931,4.069086433,0.798985433
PLEKHM3,0.674671334,3.264958738,0.972387503
FRG1B,0.637857767,4.040021076,0.855742893
HIST1H2BI,0.170322768,3.21882732,1
POLR2J,0.56123725,3.140659938,0.756340851
C9orf16,0.52952665,3.963548154,0.824705106
ASAP2,0.37496196,3.383704214,0.907797924
NCKAP5L,-0.414980856,3.965204891,0.682203222
EXOSC10,0.210035109,7.093476068,0.943165282
USP25,-1.233829302,4.34789345,0.085520031
MEN1,-0.976169644,5.045281203,0.092393479
CMSS1,-0.034788185,4.948098621,0.875099728
HOMEZ,2.699734229,7.951068674,0.679202674
MGAT3,-0.025835053,5.274882724,0.852266888
INF2,-0.14792575,4.78153276,0.786741047
SERPINA3,0.92985978,4.179229406,0.487328447
SIRT7,-0.070507126,2.999213291,0.899889315
SNORA71A,-0.155931076,3.432837206,1
OXR1,0.080300135,5.070146219,1
CABP7,-0.243860192,5.324074857,0.674834657
CEP250,0.381639263,7.070220075,0.763324041
FUBP3,0.659927825,3.247488593,0.683096864
UBE2V2,-0.14453074,5.309213578,0.74978028
RECQL,0.783990618,3.857211563,0.777219821
CREBZF,-0.241919937,4.502489594,0.743030768
C3orf14,0.509601855,10.8707612,0.618935925
SLC12A7,1.135552056,3.832171694,0.777980109
LRRC57,-0.094766319,3.938397245,0.864334944
N6AMT2,0.074118778,6.700905842,1
DYNC1I2,-0.228256653,3.809716261,0.719145344
RNVU1-19,-0.025236771,3.746319845,0.945447864
KIAA1147,-0.293530963,3.336485747,0.737944038
TPM4,-0.70046947,3.764253896,0.368407683
OPA3,0.962168822,4.813572815,0.576884773
ASB6,0.500357578,3.974002056,0.881664076
HS2ST1,0.417737218,4.435145525,0.754532579
ACSS2,-0.397931293,3.08174613,0.647249227
CRY2,-0.235282914,3.743574274,0.85796985
CITED2,0.520141846,5.287898407,0.930161221
CHMP5,-0.267427683,3.849822665,0.722652725
CDCA7L,0.414953398,4.077147223,0.999865108
DDX39A,0.966104963,4.75725179,0.567602455
TMEM115,-0.306916394,3.713761663,0.699985323
MYO1D,0.139104659,4.830903845,0.982676835
LINC00526,0.099033833,5.388952676,1
CYB5B,-0.531397229,3.289618679,0.756472905
RP9,-0.042958017,4.136128924,1
TIMM9,0.523354154,3.51957048,1
KDELC1,0.325273689,6.065630874,0.817187821
LCA5,-0.275105213,4.898708054,0.659913715
ZNF418,0.589758152,4.504753923,0.845149097
GOLGA7,0.471927126,3.572286394,1
EFTUD1,1.251156694,4.470512387,0.413142822
PRPF40B,0.50165236,3.652050868,1
CCDC160,-0.225627473,9.267776038,0.634799915
CA4,0.431354799,3.947723308,0.914666099
ASXL2,-0.095013412,6.23581401,0.801444984
USP33,-0.279732348,4.743934336,0.640718344
MRPS12,0.216042939,3.65682119,1
REEP6,0.832589388,5.354437534,0.876548482
BAIAP2L1,0.753684818,10.13872329,0.597327975
NIPBL,0.016297607,3.047139039,1
HSPA4,0.404706517,4.326362319,0.875393412
ZNF830,-0.014747952,4.522006538,1
LRCH4,0.07454274,3.980144922,0.959266596
PRDM4,0.089100959,3.644323838,1
RNASEH2B,0.89635808,4.171043948,0.720500479
C12orf76,0.066934903,4.219038113,1
ITSN1,-0.64621953,7.396502204,0.262536156
EXD2,-0.443044818,3.710597257,0.634061494
SLC35F6,0.253395604,6.298900063,0.921802013
DOCK4,-0.275632656,4.89349941,0.684434551
HOXB6,-0.271579693,6.43132482,0.609430225
RIC8A,-0.145969339,3.180059807,1
RNF34,0.629224964,5.36062468,0.698532536
FAM229B,0.514039546,3.964470415,0.819621528
YEATS2,-0.18241754,3.873486113,0.799783319
HECW1,-0.203454014,3.987783674,0.850224229
CTBP1-AS,-0.971285719,4.347964155,0.172792954
ENKD1,-0.76744411,3.319932589,0.553740941
GOLIM4,-0.687544179,3.548830855,0.402153646
FEM1A,0.983877792,4.500987459,1
SARS2,-0.03132569,5.330984612,0.881072662
LCMT2,0.040776119,7.832607544,1
KTN1,0.107515658,3.555239487,1
ALDH7A1,0.012031232,3.257857371,0.799783453
PACSIN2,-0.072642902,5.829183841,0.803899546
OTUD5,0.288366283,4.401918973,0.936380369
CLPP,-0.25271977,3.657292545,0.677477294
DPH2,-0.323474366,3.676080254,0.638149267
ZDHHC18,0.452812502,4.019201846,0.965042423
CDPF1,0.809545404,4.846739981,0.533901868
FLVCR1,3.610859391,8.728605296,0.23013558
UBA2,1.84056266,3.367176393,0.612863901
EPG5,0.038255511,3.332641883,1
MAGI1,-0.019843713,3.525362415,1
GCC2,-0.454623407,3.752244161,0.582701094
OTUD1,2.268916531,5.072548109,1
MAVS,0.109467804,4.210582356,1
NDUFC2-KCTD14,0.06535475,3.528224116,1
