Short Gene Name,logFC,logCPM,PValue
WDR70,-0.701770197,5.241811971,0.038945306
DAZAP2,-0.236779894,6.167193068,0.360627173
CLNS1A,0.205795543,5.0792456,0.225192463
TOP3A,0.18621134,5.774076267,0.226250022
EIF2A,-0.57337147,5.945673954,0.000775153
ZNF12,-0.19669426,9.51061541,0.132202947
LRP1,-0.581196242,15.03384733,0.002907589
SETDB1,-0.052674305,5.350092204,0.902768154
ISG15,0.191131584,4.77069711,0.709389243
GATSL3,0.069791344,5.646987454,0.650757687
VPS33A,-0.476568832,5.769906288,0.006591845
SNORA63,0.040638512,5.207260782,0.786542012
CFLAR,0.144938763,5.006077779,0.524960139
STX2,-0.631958862,9.390036496,0.080053431
NR3C1,-0.043685153,4.852771227,0.89825031
MT2A,0.212694882,4.93563107,0.296541752
GIT1,-0.31009218,7.502566881,0.033453821
TUBG1,0.188603699,4.713131939,0.436436497
CREB3L4,0.100833889,5.690686875,0.560096827
ZNF34,-0.132233865,6.700029409,0.388829878
APPL1,0.016192478,5.933365422,0.948153784
MPG,-0.381510754,4.919310471,0.184038556
SNAP25,-0.189731159,5.839755809,0.314137456
LYSMD1,0.239519347,5.567901194,0.185140328
WDTC1,0.251154321,4.866874576,0.226374278
UBE2F,-0.171053465,5.019573203,0.405840596
TRIB1,0.250537424,5.584113933,0.097320029
NDUFB3,0.265531715,5.331560071,0.130735324
CERCAM,-0.10110722,7.049348141,0.439341456
TCEAL3,0.037628562,6.87221599,1
FLII,0.220119736,5.741918396,0.18063378
C12orf49,0.139059105,7.169273687,0.343612327
SRCAP,0.088842604,6.69270537,0.56661257
ELAC2,0.212194891,5.401275716,0.23488406
KIAA1107,-0.00608796,4.95088462,0.965851638
FAM134A,0.351387032,6.078416781,0.027676615
USF1,0.119648668,7.289245242,0.680056355
VDAC2,-0.52032741,5.38315986,0.000884641
PCBP4,-0.173925288,7.474011521,0.16571154
DCAF11,0.155515652,11.10189728,0.45639038
TIMM17B,-0.19365124,5.393224162,0.390434938
GAS6,-0.111237595,4.769381834,0.558383082
LACTB,-0.249376967,6.685982747,0.310588291
ENO3,-0.045325138,6.421087001,0.716492972
SLC1A2,-0.156322464,5.711155251,0.272922685
METTL14,0.160333307,6.075820496,0.337811429
CEBPD,-0.036087727,5.126281732,0.872604513
SSH1,0.879263142,6.779578911,1.48E-06
ILF2,-0.002115992,5.053250586,0.967217185
NELL1,0.158329024,5.259385221,0.333607461
TBK1,0.185317376,5.292732689,0.293728345
GZF1,-0.077016306,4.894186088,0.754566365
PLIN3,0.010260757,4.90558623,0.950311388
OSBPL2,0.128229413,4.865700528,0.551317338
TMEM243,-0.284033026,5.766955936,0.037331205
PLP1,0.154277549,5.506690659,0.353150209
ZFP91,0.647151573,5.726974904,0.058039834
TMEM254,0.185452706,4.898989664,0.514149499
MEX3D,-0.04399743,5.365857718,0.88055374
PEAK1,0.99483938,5.065039155,1.41E-06
CDC42EP3,0.194019177,4.975594539,0.34015949
PRKRIP1,0.350362588,4.79211481,0.243390252
MRPL40,0.137813517,4.978006212,0.532764969
EXOC7,-0.411189234,5.547506541,0.007083708
MTA3,-0.849043966,6.877961443,0.086430362
NCKIPSD,-0.153508592,11.03366645,0.190010354
MXD4,-0.104109641,4.760190735,0.771080457
TTC14,0.105311957,4.885494069,0.673934083
C1QC,0.09752791,5.450200183,0.47532497
ARL4C,0.400414486,5.723235901,0.081712896
ACLY,-0.274807872,6.145692808,0.056879536
HINT3,-0.138439119,5.984964328,0.310505871
CHMP1B,-0.711545069,5.999896941,0.02998556
PIGC,-0.024391528,5.169080101,0.85767527
PDCD6,-0.019951402,8.811849623,0.911466609
COL15A1,-0.048138957,4.960640483,0.817028283
ZNF426,0.004283172,4.984400208,1
ZMYM4,0.069933323,5.740726259,0.689632215
PEF1,-0.245558883,5.261989012,0.152309838
PIP4K2B,0.099196442,5.119687544,0.567023692
MMP14,0.240688065,5.366681807,0.213917803
PCDHGA10,0.668255901,5.559925234,0.005257066
DNA2,-0.044514393,5.280257142,0.8259754
RNF141,0.377190038,4.768062012,0.113795209
ZNF579,0.283483251,6.499491233,0.072815205
C17orf59,-0.000982093,5.115205194,0.895090132
FAM43A,-0.022177692,9.083681794,0.888874806
EFTUD2,0.058753381,8.232454415,0.969395243
RALGAPB,0.040080861,6.46527769,0.750863807
USP33,0.106847901,5.056850959,0.685893038
MEGF9,-0.178532343,7.303882602,0.155418001
NDUFA13,-0.118903728,6.700919885,0.307882805
SNORD58A,0.134723038,4.901780323,0.507056555
MIR6807,0.024402386,5.800898568,0.975461741
CLK2,0.049041753,4.812538142,0.917384397
ZNF416,-0.029992548,5.03356667,0.962241475
TCF25,0.173319757,7.898045634,0.297950565
UBA52,-0.037480352,4.81940606,0.851640105
GPR161,0.688655101,5.407246683,0.002397602
LIN7A,0.124840448,4.852251898,0.486642063
CCDC94,0.334085884,5.892790367,0.294670957
RANBP2,-0.013611996,4.872454017,1
GALNT5,-0.002945489,4.818970471,1
MADD,0.086733936,6.787066891,0.785627474
PASK,0.02882828,6.24277122,0.813548539
PDRG1,0.53440237,5.215755358,0.145976607
TRIM25,-0.607155508,9.01206545,0.000873771
FAXDC2,0.028193807,5.80599801,0.840030897
PORCN,-0.188824465,7.981519409,0.189700811
NOMO2,0.071056397,4.824458816,0.826237021
MCTS1,-0.099642667,4.816470366,0.605457624
COL12A1,-0.116984287,4.616294083,0.7254923
RNPEP,0.299679975,5.600183616,0.046855233
YWHAH,-0.556633708,7.76475469,0.04644366
DACT1,-0.313575415,10.47129659,0.024381812
EDNRB,-0.390776965,9.700089426,0.003978956
HIST1H1D,-0.134863843,4.95608548,0.738139032
PRDX1,-0.088502248,4.821100479,0.647311185
CCM2,-0.849484829,5.122908836,0.028815035
SLC35C2,0.074421358,4.862183246,0.784993497
TSPYL2,0.134807157,4.920647965,0.534896168
CRABP2,0.281548108,4.7558092,0.235521438
RPS20,0.053120384,9.316483977,0.746110636
AKR1C1,0.366958938,5.388293053,0.021976906
RPL36A,0.471111107,5.545041336,0.107814164
C9orf171,-0.39129799,11.53356559,0.009060893
FKBP15,0.088648001,5.783073486,0.565154672
OTUD1,0.006753933,5.42134529,0.95536922
ARIH2,0.126602403,5.350884413,0.45754345
FAM188A,-0.089709426,5.788666838,0.5202707
ALS2,-0.017018746,5.896017429,0.912259086
TRIM32,-1.949818211,5.57570822,6.90E-06
MYL6,0.120836735,5.588014998,0.740259635
RBM5,-0.482439107,7.061909306,0.012251718
ISOC1,-0.138096727,5.13171572,0.520621188
NDUFC2-KCTD14,-0.172506435,5.340429177,0.295447271
TCAIM,-0.122455192,5.723936013,0.40381498
TIMM17A,0.01463195,5.61681768,1
RNF169,0.093264884,6.155318083,0.472463997
PHF5A,0.665569776,4.986146449,0.025208473
HSD17B14,-0.185471812,4.903364607,0.326123061
SPTLC3,0.552810558,6.339495474,0.05504801
CPZ,0.140684268,5.161917288,0.433133364
THAP9-AS1,-0.481951756,4.90760985,0.013142021
SRSF11,0.068074262,6.908385249,0.540006625
RBMX2,-0.021570568,4.790285329,1
PIK3R2,-0.365046183,5.416616463,0.038118267
USF2,-0.169504113,6.780462587,0.166734369
EGLN1,0.114408477,4.894864358,0.633822354
EMC4,-0.23079793,8.841621401,0.10253284
HIPK1,0.047997556,4.835454107,0.797505836
QPRT,0.140139664,5.622520524,0.451963366
FAM216A,0.307650798,6.661081868,0.24404851
TMCO1,-0.360737412,5.060770462,0.115159707
ZNF93,0.242229559,4.920192522,0.221859054
PIAS3,0.425296456,7.120582071,0.017321174
ZBTB41,0.391551872,5.806426595,0.227571145
RWDD3,-0.297915877,10.83464612,0.054727493
NDUFS7,-0.126226318,5.828884842,0.529501594
BRINP1,0.13803622,5.384732997,0.38337796
IQGAP3,-0.036034227,5.160021873,1
HBB,-0.500837341,4.771417911,0.191817051
NDRG4,0.073914197,7.939475493,0.740137667
PTBP2,-0.016266036,5.723157107,1
FAM134C,-0.36320597,10.8140817,0.006784749
CBX8,-0.2681069,5.716294402,0.190286934
C2CD3,0.281239609,4.754550062,0.235521438
ZNF511,0.114130345,5.380053581,0.501542383
PKN2,0.151077088,5.067083684,0.386995471
SMG9,-0.096044859,4.795336518,0.865284029
FIBIN,-1.412623331,5.649471123,3.63E-05
TMEM184C,0.127126814,5.557686517,0.715560179
CD63,-0.288145104,5.102469306,0.118851759
CLTB,-0.277730446,4.982888907,0.358653785
SCML1,-0.042946654,5.326881185,0.756134261
DTX3,0.231309129,7.543544445,0.624453071
LGALS3,0.480535672,8.165770146,0.613055279
SNORA4,0.127532367,5.585273687,0.458403028
CNTNAP4,0.012690265,5.498289325,0.972473267
MYT1,-0.014842111,7.991864401,0.909875342
PPWD1,0.185812032,5.667967096,0.176018378
UBN1,0.927887635,6.121138723,7.97E-05
AQP1,0.065076364,5.946969824,0.667858084
F3,0.023033728,5.024425024,1
SP4,1.095170279,5.451712246,0.081089722
AIFM1,0.000395792,5.749764466,0.896628452
PCDHGB7,-0.03780194,4.985249537,0.842168097
RNFT2,0.117790173,4.718625339,0.680934698
PWARSN,-0.157294652,5.816349469,0.246828597
BCL2L1,0.012132721,7.024381829,0.965928512
ARL1,0.153345872,5.461021829,0.499365272
LOC100289561,0.130026056,6.63559385,0.301791251
SLC17A7,-0.296243168,4.600135458,0.402032109
ASNA1,0.302286104,5.265220821,0.267679396
HES1,0.138238679,5.087569047,0.482862382
FADS3,-0.454679362,6.151360504,0.001848286
ACY1,0.11723168,4.757738624,0.494367659
HERPUD1,0.060672168,4.920007495,0.818644848
SETD5-AS1,-0.197274417,4.772604264,0.450151155
NCL,-0.015009993,5.565294854,1
BMP2,0.127245411,5.028824722,0.601314833
ERP44,-0.939405141,6.348655446,0.00028395
XRN1,0.531703423,5.11411799,0.092535521
GATA5,-0.193554096,5.369206268,0.228494835
ARHGAP21,-0.122088401,6.303769198,0.71606097
CREBBP,-0.112840333,7.461831945,0.301819256
HEATR1,-0.301532403,5.858981925,0.02145021
TMCO6,0.356950462,4.744575683,0.090257611
R3HDM2,0.225903524,4.88831968,0.245555875
FBXO28,0.355570299,8.241084299,0.864505643
CD82,0.204268619,6.108986228,0.411212223
FAM129B,-0.300830001,6.11104182,0.022392194
LMAN2L,0.331779181,5.387642543,0.042619513
SNORA44,-0.047508916,4.731138355,0.861806326
ACBD3,0.13412178,5.37386764,0.525642621
SPPL2B,-0.417047233,5.486186678,0.005311874
CHCHD10,-0.372978929,4.79144569,0.065064254
LRFN3,-0.031025003,5.260568189,0.882417669
SOAT1,-0.35054564,4.867325111,0.073712122
MOCS2,-0.007509662,4.772479541,1
ZBTB38,-0.4296744,5.414552035,0.009433498
ADCY3,-0.650086971,9.088784421,0.003535253
RABL2A,0.013399501,4.878644694,1
BAHD1,-0.672776334,7.256792802,0.036758168
CAPSL,0.066666434,5.421496229,0.64392777
NUP160,0.352365256,6.189901655,0.009495597
EXOC2,-0.06624985,5.168476501,0.766527203
UFL1,-0.170186397,5.428432371,0.277246287
USP46,0.150095321,4.815856848,0.479782472
MMACHC,-0.038241979,4.813492984,0.912475768
LINC01481,-0.042477265,6.254938615,0.67516673
PRICKLE2,-0.089794159,11.40824114,0.477790247
OGFOD2,0.449158568,8.395397162,0.889809021
NFE2L1,-0.051708344,5.967319296,0.709325154
SHC2,-1.132391766,6.250199825,0.002492246
NKAP,0.181585927,4.978202485,0.314067293
EHMT1,-0.085613253,5.228651688,0.547565988
GMIP,0.319472765,5.066909508,0.106363542
GUF1,0.270751504,6.356667042,0.100580458
SORCS2,-0.180336041,5.82735643,0.276255743
SGTA,0.372625316,5.14264342,0.026486656
KLF3,-0.086416795,7.19675986,0.488875367
MIR7705,0.143734828,5.003249395,0.524960139
PRPF6,0.044624633,5.936502541,0.687049983
NIT1,0.106647461,4.799919009,0.690833567
AZI1,-0.014330568,4.672956201,0.879242923
FANCD2,0.014664202,12.35643803,0.975717239
WDR1,-0.418263189,4.641453934,0.090327792
TMA16,0.173821332,6.589006437,0.466506143
ZNF514,-0.275767063,5.350035478,0.076150811
BAI3,0.102548332,5.508144599,0.571507929
ATG4A,0.246179255,5.35984628,0.176808903
HEMK1,0.263143389,5.010310634,0.375781915
SRGAP3,0.22593389,5.669549559,0.154192913
DNAJB5,-0.305034956,5.334735742,0.32439549
MAPK14,0.164999899,6.219542629,0.441463397
LRCH2,-0.002940364,5.032506772,0.9618196
KIF1C,0.099947896,5.755496051,0.642459846
TTLL4,-0.187098389,4.716871507,0.552576001
GKAP1,-0.046556537,6.248901087,0.710483604
ZNF320,0.008387039,5.466915191,0.924553607
MAT2A,0.205923259,4.854670394,0.375713443
ZNF254,-0.441292037,6.316258476,0.000690161
BAI2,0.374199658,7.968325524,0.851473266
TRIP11,-0.016247436,5.299328858,0.92789024
GRK5,-0.708753001,5.335806343,0.116551314
RFT1,-0.205280105,6.638556179,0.183071796
GLMN,0.190544015,4.976144704,0.279272417
PLA2G15,0.373078141,4.969006542,0.053442355
SMNDC1,0.117266203,4.932799579,0.674091853
SLC13A4,-0.430367769,11.6647286,0.006950249
REXO1,-0.072769621,4.932896551,0.800915341
TRIM37,-0.482057874,6.488167087,0.088164639
SNORD71,0.382217167,4.701791283,0.084773795
CITED4,0.103600429,5.30606444,0.867383485
SLC16A1,0.243768604,6.097537059,0.05296249
ENOX1,-0.037516411,6.080822778,0.760815663
MYL3,0.430459829,7.064656265,0.022692563
MRPL41,-0.151271295,5.607879074,0.317660503
XXYLT1,-0.120685486,5.712926773,0.364719419
SHF,0.021917113,6.114409388,0.885063104
RBFOX2,-0.074590718,6.885279972,0.586101917
RAP2B,-1.727513638,7.989742829,0.000675802
TRIM59,0.214325188,6.330379208,0.122735091
TUSC1,-0.042423042,6.184192493,0.828927567
LCAT,0.119845505,11.16022878,0.623567489
NACC2,0.077195636,5.123824899,0.701998469
NCAN,0.167525504,5.849446612,0.548874326
USP20,-0.14565714,4.830515172,0.457162281
SUPT4H1,-0.207256351,9.218225233,0.252193535
TOR1B,-1.426549231,5.523126047,0.006402062
ATP1B1,0.150230329,5.558675755,0.792823587
NT5M,-0.359630883,11.22510005,0.005685124
RBPJ,-1.705603669,6.298644457,0.000232407
ATP6V1H,0.146272807,5.149093324,0.525719805
SERPINA6,-0.142346387,5.330675186,0.444052197
UG0898H09,-0.026734581,5.143137994,0.896365619
ZC3H13,-0.067190939,6.069459203,0.714859229
RFX7,-0.723077738,10.6064567,0.008422007
KTI12,0.470611514,5.253548246,0.192293717
ZBTB34,-0.17501255,6.745695067,0.104310847
CDK5R1,-0.113759291,4.773620267,0.558383082
CBWD5,0.179106292,5.731426447,0.273234687
SOX8,0.074040314,6.102538481,0.856131732
PRDM11,-0.178350655,5.480250374,0.219576808
SH2B1,0.088586804,5.272484966,0.601659071
MKL2,-0.133486341,5.197957784,0.521073871
KIAA1024,-0.262425242,7.436480589,0.268344407
NRARP,-0.127784517,4.927466934,0.533234319
TIAM1,0.066289297,4.776641467,0.718060536
MRPL44,-0.010363383,5.068021639,1
DST,0.000171191,6.399015862,0.962412736
PAQR7,-0.057509612,6.110698299,0.667682295
TMEM69,0.078747302,6.026111268,0.607626904
PRKDC,0.026427127,4.734102963,0.914631097
COPS4,-0.374088812,6.05859175,0.01338371
JAM3,-0.372703211,5.122375949,0.078496007
RRAS2,0.407105175,5.780245628,0.137480324
CPSF1,-0.18355381,5.058116471,0.571962836
CENPU,-0.192796242,7.300011211,0.178410345
MZF1,0.342438904,4.882617422,0.100719966
MINK1,-0.519803144,6.331039679,0.008244503
FAM178A,0.330536035,10.81839195,0.179334604
PHACTR2,0.05069897,6.511176318,0.683016808
DGCR2,0.366269403,5.079691134,0.0673295
SPOP,-0.123365993,5.899746903,0.520359744
CP,-0.442164058,5.264452092,0.012360036
ARL2BP,0.066842411,9.535002862,0.625318809
CLIP1,-0.057637927,5.261439886,0.762556033
SCARNA9L,-0.582422146,5.03609955,0.041324784
DNASE2,-0.014649704,4.743422082,1
LIG3,0.201420935,4.839046415,0.425465973
PRND,-0.129999934,5.209519819,0.470941339
CTSH,0.404586467,5.430208021,0.010820823
RIMS3,0.370754282,5.951470443,0.272711768
VIPAS39,-0.038773529,6.903212506,0.728187116
KLHL25,0.033859202,5.546177282,0.972967461
ZDHHC5,-0.093963287,6.032629032,0.513308024
ITFG1,-0.205525195,6.152846564,0.079611109
UGGT2,-0.023926941,5.119363151,0.977196728
PLEKHA8,-0.750819361,10.47623423,0.001517601
NXN,0.112581843,4.73876814,0.713548647
SIAH1,0.116083538,6.816739424,0.310846649
PLRG1,0.243407658,5.747081208,0.449168208
LRRFIP2,0.202258548,6.07553578,0.611168168
MTX2,0.052030036,4.979481686,0.808832119
PDZRN4,0.178700301,6.502047044,0.117910219
PLAT,0.981900327,5.373412671,1.78E-09
AACS,-0.408083443,5.94685954,0.035046077
L3HYPDH,-0.515377194,5.236150903,0.125909848
PRR4,0.084933289,5.631725354,0.496280582
NUDT16,0.135097827,5.192531698,0.479971419
JMJD4,-0.058724365,7.004893415,0.631855187
CMAS,-0.016753156,7.859430643,0.871947574
CCNK,0.083430805,5.857090501,0.522402856
STT3B,-0.253802122,5.0468451,0.213741182
NFKB2,0.23197475,4.986729342,0.188520985
GCA,0.206035418,5.120214594,0.291419311
YPEL1,-0.497176192,6.62113068,0.001067831
MERTK,-0.062015119,5.081474988,0.839293953
EVA1B,0.211027515,4.759690784,0.335487339
CIAO1,-0.168031074,5.351790534,0.335925897
ZNF76,-0.808434927,5.79379874,0.000932835
MAGT1,-0.045153425,4.828049789,0.837230349
LOC650368,-0.351653896,5.238031739,0.218366486
EIF2B5,0.128848661,4.91738621,0.534896168
ZCCHC3,-0.070259056,4.854424449,0.808951484
IDE,-0.25190536,7.950492934,0.072410369
SLC41A1,1.424603362,6.294808433,0.000104976
NFATC3,0.610114238,6.92987795,0.001175501
SLC7A7,-0.030869231,5.407223499,0.763252448
FAM208A,-0.02973866,9.082402955,0.820172975
RNF2,0.534666633,4.90757719,0.010004632
SCYL2,0.042705434,5.043075278,0.854942134
DPP3,-0.094703433,5.41019711,0.639190123
CKS1B,0.076002824,4.922242579,0.678431115
HARS,-0.23881783,7.612745422,0.218864471
FAM20B,0.034519611,4.779542448,0.762186233
GNAI3,-0.008182013,6.288963068,0.993855475
SNORD115-34,0.125581687,6.60737397,0.371324449
PYGO2,-0.013429853,5.249371176,0.874834951
LOC285074,-0.572261981,8.446109409,0.001758788
AMDHD2,0.508224422,5.29918186,0.072047805
NBL1,0.244782305,6.918778375,0.428845687
GSKIP,-0.576024302,9.917302173,0.008537212
USP12,0.580014673,6.594021319,0.005941433
NCOA6,-0.268036888,5.172300173,0.344008824
MNT,0.358435053,4.769838659,0.155527334
AQR,-0.52817115,7.532146431,0.002268973
LOC728554,-0.533899129,5.024984996,0.149106631
SLC18B1,-0.116386907,4.684648307,0.599422919
HSDL2,0.138765878,5.888467167,0.322444218
VPS26A,0.199768202,6.032550484,0.100693569
ZNF100,0.142613315,4.888111015,0.493240596
FGFR1,0.203053812,7.962855412,0.099477104
CCZ1B,-0.207868446,11.56428441,0.145972327
PACRG,-0.105059007,4.746315019,0.68049366
IDS,0.132424,4.708565953,0.56450055
RBP1,-0.133570812,5.256748671,0.539133582
WLS,0.082185998,5.357460399,0.64600282
KAZN,0.137811305,4.811162371,0.568532354
ATF2,-0.002655729,8.818472274,0.987750663
HIST2H2BE,0.157566376,5.681047147,0.297523854
PIGK,1.696335089,6.264772484,4.56E-05
TOP1MT,-0.002595811,5.491838704,1
FDXR,0.048548176,7.711841211,0.714738858
ELOF1,-1.212688288,6.199282182,0.057622768
AARSD1,-0.177478195,5.802812543,0.422308242
ZNF281,-0.193401476,5.376882992,0.243579919
MYO9A,0.086490936,5.38268821,0.616729924
CHDC2,0.092167807,5.662359165,0.458571015
ACTA1,0.02630695,4.903191316,1
ZNF445,0.061390066,4.730361689,0.804103258
FAM92B,-0.116405063,5.806140054,0.530299702
CDK5RAP3,0.032695104,5.558428179,0.996681821
COX4I1,0.063080745,4.646736248,0.911583273
FAM50A,-0.229699063,5.247709079,0.128137276
SEPT5-GP1BB,-0.068257568,5.838773848,0.641692396
SNF8,-0.019954476,5.056074979,0.976610789
ABHD8,0.053345706,4.766095014,0.807290727
MTG1,-0.074799323,7.249707606,0.668207197
NOC4L,-0.061353793,5.430619543,0.790144276
SSBP2,0.63376108,7.935302273,0.061000877
GYS1,0.089894859,6.65234875,0.490349582
SIRT3,-0.316387558,4.654779538,0.157084712
LRRC16A,-0.351897889,7.307894698,0.057335464
ZCRB1,0.017952319,4.989081378,1
VPS54,0.345889207,5.695403875,0.07786214
CAMTA1,0.168952189,5.633867711,0.379506879
SNAPC5,0.924734574,4.878883539,4.28E-06
ZBTB11,0.079045306,5.266124908,0.705184413
PHYHIPL,0.359488523,5.907644939,0.051149477
HMGB1,0.215777478,5.25030118,0.206423166
PON2,0.21890925,6.170538842,0.492438947
PTN,-0.329221147,6.415529123,0.007883991
GTF2H1,0.004966992,5.260289178,1
RBX1,0.15242928,5.489411827,0.42673196
PCDH18,-0.441887308,5.22479066,0.009956994
METTL2B,-0.508452752,9.250720342,0.010397175
CLDND1,0.162154042,4.725730528,0.416253256
DDX10,0.115726701,7.960884454,0.536434635
DPYSL4,0.373172618,5.645354599,0.044939778
WIPI1,0.103830542,5.61570309,0.502689042
MAPK3,0.29568519,4.629733384,0.210878678
NRAS,0.293383001,5.019308654,0.134044785
CREBRF,0.06226157,5.487860464,0.706108837
KMT2C,0.938948468,5.809242763,4.01E-05
NOP14,0.177571,6.011695067,0.22153187
ATL1,0.294273299,5.198937334,0.115005454
GNG3,-0.012526198,12.14835278,0.961076792
SLC12A9,-0.204407185,4.718308827,0.418728032
LRIG1,0.204773852,6.785974647,0.097115031
MAPK1,-0.545670323,4.806793092,0.156963717
ECE2,-0.184721486,6.720517559,0.077000866
SLC26A6,-0.024192884,5.619629375,0.899206536
HIST2H2AA4,0.179650377,4.770798298,0.424070044
MYO9B,0.149019718,5.644075983,0.345176402
CHSY1,-0.339398824,10.77803568,0.019338483
ZNF440,0.107378454,5.459757624,0.485912798
.,-0.509867417,5.213084012,0.02489981
DYNLL2,-0.339791277,4.849868179,0.152767954
EFNA1,0.190959736,5.017476879,0.385964613
NR2F1,-0.175529044,4.725281615,0.52280543
COPZ2,-0.186803903,9.131828396,0.116668068
C16orf72,-0.362329755,5.758206558,0.295652645
SNORA65,-0.747060567,5.084851902,0.026321167
TACC3,-0.008753426,4.848153141,0.920721859
ACTR6,-0.155291753,5.039340762,0.420356401
ZNF770,0.213528791,6.013684084,0.082277389
RNF103,-0.135719814,7.361353501,0.494857792
EFNA4,0.785201266,7.519684299,0.367205455
OVCA2,0.642060117,4.99059139,0.077926165
ECD,-0.301762209,5.768989774,0.245848241
CNTNAP1,0.543586234,4.552172868,0.027965169
RCOR3,-0.185862205,4.919714604,0.418270634
RPL15,0.011239812,5.524780958,0.989661218
RRP8,0.151484999,7.284298472,0.551112401
ABCA1,-0.211107766,6.717627933,0.135211399
GCDH,0.105774755,4.753535006,0.729805789
TMEM59L,0.038454949,4.773735783,0.916041537
MAGED4B,-0.164608517,5.186397137,0.362196529
CDH3,0.25581857,4.848851444,0.188686173
FMR1,0.120263079,5.277441176,0.51232497
FAM211A,0.075502861,4.710798956,0.725360043
SGMS1,0.108806557,5.010551886,0.573764297
HSBP1L1,-0.124116153,10.68684303,0.658754053
SP3,0.474979158,5.727172713,0.188354851
LBH,-0.085845963,5.266458604,0.631803718
KLF6,-0.359052992,5.479909872,0.018030768
SNORD105B,1.695369021,5.645969733,0.054295612
APBA2,0.138240789,12.01999656,0.682719792
CCSAP,0.272590494,5.073064698,0.138291189
NAGA,0.095539234,7.272098169,0.564063117
CUL7,0.252349291,4.769701752,0.223340113
LGALS3BP,-0.051477095,6.090335353,0.751221927
KTN1,0.333231532,5.474109225,0.173856002
IMPA2,-0.398358472,5.286909218,0.013534559
TBC1D9B,0.094941006,5.242037845,0.585098934
LCORL,-0.054072615,5.218987666,0.696694374
BIRC5,0.064986064,6.432182891,0.639303319
CXCL14,-0.707491604,6.074129816,0.065563243
TRIM67,0.082761611,7.470690818,0.590236633
MTERF,0.469545875,5.858314423,0.002898744
SCUBE3,-0.42589959,5.895378222,0.08256943
MAPK12,-0.062472437,5.397431673,0.69348376
RASSF3,0.290790136,7.884018402,0.379392496
PIGS,0.386532171,4.98860732,0.060219707
CBX2,0.217834933,4.76174362,0.307388146
TRAPPC6A,0.076546578,5.36243375,0.739171764
CCZ1,-0.059379408,4.966259913,0.761313841
TSTD2,0.314588622,4.82203956,0.190262285
TAGLN,-0.160371868,5.630178232,0.326950709
SKP1,-0.051874319,7.650585989,0.804296677
AXIN1,-0.095355468,4.996975991,0.749915245
ZNF542,-0.356511185,8.195201947,0.459860723
TYW3,-0.121062779,7.69169185,0.50638274
GUSB,-0.382048512,4.762922196,0.080394439
IMPA1,-0.188518518,5.478270121,0.219576808
SNORD8,0.055822115,4.7515012,0.883635787
THOC5,0.292084132,5.601423754,0.099875588
CPS1,0.328414855,5.490138922,0.035981151
XYLT1,0.443752122,5.558061328,0.026310463
GLTP,-0.220173127,5.59398505,0.129503156
OPRL1,0.481090545,4.764961808,0.022198449
JOSD1,-0.134867636,5.827739659,0.318501994
RPP38,0.103710679,5.64618932,0.610478018
MESDC1,-0.088259409,5.277211626,0.656442431
ARMC1,0.114636841,7.300620049,0.409147368
CHPF2,-0.405674093,6.352157113,0.000231385
TRAF2,-0.403040322,4.905362407,0.15989448
SNORD83B,0.100176227,7.044992932,0.376105049
ZNF326,1.294044204,5.579702932,0.000244532
SLC25A26,-0.208088324,5.671174873,0.133760467
WBP11,0.281404104,9.273684197,0.237120902
NTPCR,-0.030311343,6.018566878,0.946210078
C9orf72,0.146977093,7.789595929,0.316955325
PPP1R7,0.262315775,7.043892328,0.613784744
GPC2,0.111861944,5.040448844,0.530511997
SNRNP40,-0.29412615,5.036221312,0.398738195
FAM86DP,-0.346213622,5.507726162,0.029534068
HMGN4,0.223931565,5.256397384,0.231726902
USO1,-0.04085204,4.876951751,0.825633728
ZNF772,-0.140470667,5.632988878,0.425793674
DNAJC12,-0.02591377,4.855491166,0.959460388
SMAD2,0.165903416,5.839487219,0.441161971
RNF26,0.684052475,5.316220485,0.016852062
PSMG2,-0.315632454,4.790274148,0.134000724
RFC4,0.208938586,5.223236513,0.265333862
L1CAM,0.433536961,4.80954261,0.0427742
HEXA,0.099082719,5.07628507,0.670632798
PLEKHG3,-0.15920284,6.164558301,0.296823211
RHBDD3,0.290544983,6.421571365,0.019346606
ALDH18A1,-0.229058582,5.902625804,0.133696917
AVPI1,0.533285466,8.281109748,0.005045541
ZNF433,1.37549318,5.352845952,0.020268844
DBNDD1,0.270731881,5.530921239,0.077037824
CHD7,-0.34827783,6.606248868,0.008123466
S100A9,-0.543389335,9.249104669,0.026742005
RSPO2,-0.12238664,6.610138611,0.489320867
FAM109A,0.456064786,5.850906697,0.151315669
CDK2,0.557943117,4.88877125,0.005567681
TMED5,-0.596199803,8.757137442,0.005509019
C9orf3,0.17817823,5.446123315,0.266210011
RMI1,0.119320653,4.90684736,0.557257617
ZNF518A,0.249849219,5.928832006,0.052820055
NEDD1,-0.001912718,7.320702069,0.995456515
TIMM22,0.068315917,4.73944227,0.820570691
IMMP1L,0.24210218,5.228116711,0.14940152
MRPS15,0.226162089,5.791521887,0.170098452
GPR89B,-0.058441839,6.37200389,0.69568389
ASUN,0.138983971,8.620069796,0.253958724
NGFRAP1,0.491702042,10.64829845,0.041925235
PET112,-0.030209564,6.118701725,0.790489599
EAF1,-0.136327557,8.010754705,0.310163021
SEC62,-0.304566287,7.872190666,0.03567817
HIST1H2AH,-0.296102024,12.93494419,0.083915379
