Short Gene name,p_value w/o covariate,p_value w/ covariate
LDLR,0.564587178,0.540153826
FAM162A,0.155404459,0.112508134
SPATA5L1,1.00E-28,0.002109462
RHOG,0.792449941,0.812215322
SOD2,0.713987787,0.66233416
SRRD,0.093887012,0.212781595
CXXC5,0.521699451,0.559563269
PPP1R2,0.035916752,0.018666299
PCNXL2,3.73E-05,0.000120469
WDR82,0.466753486,0.416671327
KIFC3,0.870149715,0.864005567
SUV420H1,0.000648241,0.119269373
UBXN8,5.78E-07,0.010702795
C16orf80,0.227955099,0.146861235
NAA30,0.791911086,0.750769243
ATP5G1,0.889373822,0.872232878
FIG4,6.74E-06,0.456961782
LOC92249,0.309626785,0.316787846
QSER1,0.340970719,0.30257422
ACD,0.31913373,0.306212753
TIMELESS,0.604208848,0.610566517
WASH3P,0.521320224,0.516184777
MAEA,0.305522787,0.286959967
DTD1,0.251000204,0.303426058
WDR54,0.120864498,0.219649311
SLITRK6,0.359820418,0.374821986
ARL6IP4,0.580479883,0.507473711
SOCS7,0.915163734,0.96595695
ZBTB7B,0.195083397,0.275414426
BMP1,0.598673084,0.608456361
SPRYD4,0.188669472,0.114270506
FLYWCH2,0.029363313,0.082159132
DCPS,0.011987785,0.035788612
RRAGC,0.994801456,0.995456031
HNRNPA2B1,0.889373822,0.878656077
SPOPL,0.222535327,0.325402778
ZBTB21,0.030791023,0.115452115
NOMO1,0.58043039,0.54235755
STIP1,0.656192799,0.640035528
FBXO28,0.459571989,0.450683579
RWDD1,0.745480442,0.776244052
REC8,0.253571837,0.341110013
NPTXR,0.122098974,0.156536208
F10,0.000272291,0.009513466
MORC3,0.180779842,0.20124103
MPDU1,0.095327787,0.120332298
GSTA4,0.434624209,0.354213308
KIAA1468,5.20E-13,0.540392941
BRD7,0.522424036,0.521276679
B4GALT5,0.611232604,0.598771072
NMRAL1,0.032201605,0.054985666
FIP1L1,0.75324822,0.80792208
MRPL42,1,1
STAG2,0.249083402,0.311720368
PIN1,0.052353087,0.125546079
PSMD10,0.687267788,0.708297874
POT1,0.175228566,0.194425316
AKTIP,0.890524009,0.882075651
MRPL54,0.267446293,0.39915868
FAM192A,0.047747215,0.064898767
BLOC1S2,0.149939773,0.238981542
MKI67,0.051290996,0.023603461
PARP2,5.95E-05,0.003405993
TRPC1,0.236117253,0.231126007
CTPS2,0.606833152,0.573960764
ZNF586,0.000224611,0.005479625
PCNXL3,0.006165799,0.026981833
SLC2A10,0.046977864,0.127511541
PPIP5K2,0.534799132,0.539038694
BBS5,0.674540731,0.639559268
KNTC1,0.586036069,0.54680581
PDCD2,0.068195547,0.173721487
CORO2B,0.265540788,0.32699042
USP38,0.78830529,0.750662627
LARS2,0.986065758,0.94948597
SMC4,0.010583615,0.059659888
FOXN2,0.213719067,0.195062093
TMSB10,0.240850424,0.363572753
PTCD1,0.974894978,0.97412126
RBM38,0.064204486,0.113268876
NCBP1,3.21E-14,0.082875893
SLC35A2,0.21010561,0.305655063
RAB11FIP4,0.67930823,0.682756398
4-Mar,0.344664501,0.352034739
ISOC1,0.478032489,0.410414688
PSEN2,0.185661991,0.134144602
FGFRL1,0.00123557,0.021353464
PDE8A,0.148429285,0.17312217
C11orf68,0.650424379,0.667315237
PUSL1,0.000632362,0.003673765
SENP5,0.849566621,0.847472211
LIN28B,0.768996802,0.810700296
TMEM164,0.071389528,0.088065562
ZNF43,0.005682752,0.023218234
SMIM20,0.145231038,0.238703753
OTUB2,0.015551227,0.174163495
ACTN1,1.40E-05,0.018011819
SFRP1,0.175290318,0.176427841
GALNT18,0.001481704,0.026790758
MIS18A,0.701892485,0.715933694
NAT14,0.094370785,0.215341726
ZC3H4,0.489893316,0.490656601
AFF4,0.542076805,0.583012003
FIS1,0.50460972,0.518381279
RAP2B,0.04752879,0.084041337
MVD,0.025954035,0.029602786
HIST2H2BF,0.015557372,0.04335993
AGPAT5,0.118001801,0.090442269
TADA2B,0.024999093,0.023060562
G3BP1,0.860168455,0.869802772
UGP2,0.780177383,0.817856855
CGNL1,0.63400666,0.634974578
C14orf119,0.00346068,0.503961225
SSRP1,0.000587024,0.006476776
TAF6,1,1
ZNF204P,1,1
KIAA2013,0.019228093,0.012424274
KIAA1462,0.355175318,0.406983318
SNRNP27,0.113547199,0.08879298
SLC25A39,8.88E-45,0.054969456
CTPS1,0.100484794,0.143201025
ZNF223,0.006592033,0.007271899
CYP2R1,0.516697754,0.47621146
NHLRC3,0.792410942,0.820977947
DHX35,0.759316312,0.810128546
HADHB,0.594974593,0.60377655
SFRP5,6.95E-27,0.094163067
SERPINB6,0.62565194,0.592698876
AMZ2,0.595653071,0.586153553
PNPLA2,0.122894423,0.233362754
NT5C,0.182847158,0.132744623
CCDC106,0.643231168,0.620080378
RFWD3,0.018436747,0.033658845
PFDN4,0.709954829,0.740602743
DDX24,0.441609893,0.455368604
TMX2,0.344653595,0.406524554
IFT172,0.674144153,0.699270446
HSP90AA1,1,1
ZNF446,0.530652461,0.552670126
NAB1,0.423884831,0.388390318
USP4,0.832438246,0.836351297
ZNF493,0.621871812,0.598787472
BOC,0.330740543,0.288683924
CREB3L2,0.065779486,0.109038569
TBCK,0.400878172,0.374147273
RUFY1,0.741463118,0.720003426
PSMD8,0.901833693,0.909429515
SBNO2,0.648600137,0.619170642
SERGEF,0.001085208,0.01615565
PTRH1,0.601614006,0.584050158
FBXW11,0.697829047,0.646349333
KITLG,0.18855489,0.306767182
EPB41L4B,0.814986974,0.812611047
FAM188A,0.532967782,0.553841877
NDUFS2,0.708206243,0.719862969
LOC728392,0.663037253,0.637775482
RPL39L,0.036852557,0.154282229
BCL11A,0.332501922,0.401872193
RBM4,0.0381779,0.16263329
USP8,0.110500691,0.083317447
PDS5A,0.443043158,0.463479164
IKBIP,0.819856517,0.798664555
FBLIM1,0.698819523,0.687841914
ATRAID,0.536176551,0.541911959
COPG2,0.615677317,0.565591732
UBL7,0.01105163,0.065606832
HNRNPH3,0.387700023,0.384025838
PIK3IP1,0.393199212,0.507154919
NUP35,0.745761007,0.721496903
FGF2,0.721403553,0.746268459
ZFP36L2,0.005379829,0.051234429
CERS1,0.587788645,0.735321075
RABL2B,0.933405471,0.916643166
SRSF6,0.788086378,0.827699787
FAM105B,0.911331054,0.912444267
USP27X,0.888938117,0.89358224
METTL3,0.441257969,0.427217658
RNU11,0.030948209,0.007868369
KXD1,0.355175318,0.40672623
TMEM50A,0.22520856,0.244172551
PINX1,0.797289727,0.786629111
UPP1,0.844458737,0.861950178
TTC32,0.184739624,0.240539138
CEPT1,0.000988358,0.001162148
MAN1A2,0.086887978,0.148202486
ATP5B,0.000259379,0.047206835
COX6A1,0.024453116,0.165527165
ARNT,0.401827606,0.454934398
MAPKAPK5-AS1,0.927437523,0.908248269
RBM8A,0.207691633,0.47306939
GTPBP1,0.292056665,0.442405517
CTBP2,0.002458203,0.023941115
ABHD6,1.05E-13,0.001667792
DDB2,0.055171699,0.102335997
TGFB3,0.805578439,0.811658137
ATP6AP2,0.000217561,0.004562772
KLF16,0.601417751,0.651516472
ZNF805,0.000810391,0.123052059
KLHDC9,0.013136476,0.074721129
MEF2A,0.262697703,0.236628993
INO80D,0.640659875,0.620332815
MYO6,0.767613696,0.765767746
ELOVL6,0.59978187,0.615130359
UBTD1,0.479040895,0.46355059
LMO2,0.582969335,0.527396482
CBX5,0.027559416,0.067587378
LCMT1,0.020024457,0.072359342
TMX4,0.551348862,0.562660403
XIAP,0.96717548,0.966798269
PAK7,0.42507895,0.462843492
NEK7,0.001366291,0.007663931
C2CD3,0.254560916,0.261925802
MBTD1,0.298189405,0.292544259
PLCB3,0.57479511,0.542314518
FIZ1,0.105730103,0.177814981
CDAN1,0.560277519,0.502029597
DHCR24,0.208045767,0.195635308
UHRF1BP1,0.245412578,0.233411015
PRDX5,0.479732777,0.460752703
ARHGAP17,1.02E-05,0.014013851
DCTN1,0.486258207,0.463428821
HIST1H2AD,0.194323508,0.198115602
OGFOD2,0.126534646,0.086135688
SBNO1,0.431503602,0.371994486
CLTB,0.421572624,0.411283639
DPP8,0.313707125,0.295258483
PDIK1L,0.26404012,0.471566856
SECISBP2,0.012650149,0.073399185
LIN52,0.004102466,0.032335926
BOD1,0.570259496,0.572270566
SNRPG,0.689444115,0.71147658
TNNI3,0.143132927,0.145951088
SH3PXD2B,2.19E-99,0.019932649
ZFP82,0.014454273,0.046021647
DGKZ,1.29E-05,0.001334127
UBE2V1,0.319002254,0.397239436
ZBTB47,0.772235093,0.75206042
CDV3,0.028745393,0.125851055
MTMR6,0.941798868,0.876772835
UQCRFS1,0.482547336,0.470030524
C21orf2,0.459239896,0.42307334
MSRB2,0.350763975,0.319422144
RPL37A,0.154392328,0.220854796
GSTP1,0.876368668,0.896264708
TRIM37,0.519344813,0.521493227
PLCD3,0.276892483,0.532887081
NAP1L3,0.012059515,0.136855019
ANKRD39,0.14064486,0.238475798
TMSB4X,0.868889981,0.874294635
DLAT,0.015271609,0.031261845
NUP54,0.09155283,0.103717895
ISG20L2,0.269076589,0.336569207
POFUT1,0.079308342,0.10378223
COPRS,0.74303832,0.759432885
DBP,0.018400979,0.013500128
DGAT1,0.082193106,0.155231515
UQCR11,0.885637637,0.854839188
ARL8B,0.224676758,0.269869763
LRIG1,0.840198405,0.89236596
PRRX1,0.363493237,0.335025029
MYL3,0.278099816,0.292002832
HIST1H2AH,0.267867001,0.240702888
GIPC1,0.28494994,0.281208924
SNRK-AS1,0.836341735,0.849739888
SH3PXD2A,0.143364088,0.415381722
ZNF664,0.03606957,0.012186244
TMEM243,0.928553614,0.942563313
DPF2,1,1
GATAD2B,0.734627711,0.731505179
SCO1,9.08E-23,0.620186023
RPGR,0.22324544,0.256562573
FLCN,0.118184675,0.195151807
TSC22D3,0.585808177,0.599311836
CRY1,0.779881553,0.781627384
TSTD2,0.185081698,0.206283023
MPDZ,0.400058702,0.383660707
ARL2,0.430071674,0.45004262
CIZ1,0.942855706,0.937019381
FLII,0.40109699,0.479010166
GPR89A,0.339303239,0.342823925
ERCC1,0.02634389,0.104576713
RBM48,0.818016714,0.803365534
SAMD4B,0.001862765,0.316498516
BACH2,0.888264394,0.885957851
MBTPS1,0.001411399,0.001079563
C1orf54,0.213778689,0.238184511
GGA1,0.39885937,0.389442509
ZNF512B,0.57758085,0.566076084
EIF3L,0.731388825,0.721083218
RFK,0.504062301,0.4932062
PRMT6,0.345127137,0.323530103
RCBTB1,0.298998553,0.273408785
DCP1A,0.450094178,0.557468435
TSC2,0.350763975,0.269711622
FBXW2,0.088216798,0.250380094
RMND5B,0.207048554,0.215358496
ANAPC7,0.51268196,0.479216318
RTCA,0.496776602,0.450580855
PP7080,0.196800927,0.157066767
FCHSD2,0.036436374,0.031188288
AHCY,9.45E-07,0.001945451
VDAC1,0.487102949,0.518902789
SPAG5,0.005334777,0.024033089
TCEA1,0.628211331,0.703236942
PPP1R15A,0.359099381,0.368865269
DNAJC15,0.376793627,0.323986597
CDC42BPB,0.006489659,0.035285
PPFIBP2,0.947727254,0.946308079
FAM136A,0.144366384,0.138804964
NCR3LG1,0.74787404,0.718785399
UBN1,0.856613833,0.823927722
C12orf57,8.32E-06,0.025364874
ACADS,0.462890534,0.395331187
MRPS7,0.781420879,0.805169813
KLHL7,0.331248787,0.481205348
MBNL1,1,1
S100A4,0.878875294,0.869671457
CAPZB,0.1801185,0.120303753
EGLN2,0.809221035,0.821299628
RPS15,0.598957651,0.537436465
C8orf33,0.284123403,0.28041083
PALB2,0.015855034,0.020648455
CTTNBP2,0.042986392,0.134634976
COG8,0.703130094,0.749564392
ZWINT,0.042616064,0.19037854
PLEKHA7,0.676782018,0.670662307
NHLRC2,0.09511182,0.052897673
AP1M1,0.332571334,0.432488367
NUCKS1,0.544992856,0.686415278
PLGRKT,0.367202801,0.34433424
LBR,0.453885305,0.363791245
NOVA1,0.935902091,0.981422174
ZNF121,0.602028181,0.600272593
KIF11,0.422273519,0.353223125
TTC7A,0.796092771,0.816087042
RAB11B-AS1,0.10528122,0.17100296
COX7A2,0.857096885,0.856290145
TCF4,0.707089796,0.695595933
PDCD2L,0.413363005,0.407410427
ZNF625,0.358795569,0.313551596
RBM24,0.306777806,0.47643345
LOC80154,0.43335337,0.43727369
PLK4,0.477862097,0.575315354
CACNA1B,0.037649386,0.067711559
KCTD6,0.025399395,0.022320344
KBTBD4,0.644509258,0.599774285
PRPF19,0.143344924,0.297090715
TCTN2,0.616084725,0.648966191
MAPKAPK5,0.270875585,0.1811181
PPP1CA,0.811349851,0.788575717
FSTL3,1.25E-30,0.088210983
NACC2,0.764107139,0.784132947
NEAT1,0.184099237,0.301504756
AP2M1,3.33E-06,0.00512747
AMPD2,0.635160662,0.693112211
TTI1,0.901153735,0.907684739
RELL2,0.27390296,0.331737559
RBM5,0.190982812,0.253496324
PDE4DIP,0.389561626,0.347949902
WDR36,0.598935321,0.531692127
PTPRM,0.577152347,0.723666605
RNF139,0.07223209,0.130085252
RERE,0.181198015,0.199445131
UBXN6,0.63811747,0.661950247
REST,0.821117208,0.824321508
PIAS4,0.87245493,0.863553938
KPNA4,0.689869403,0.635613902
LIMD1,0.217628262,0.233187898
ZFYVE20,0.535736102,0.562677934
SNX21,0.682823782,0.688869299
UBE2B,0.487019985,0.449474781
C4orf33,0.722727249,0.738277772
PDXK,2.46E-05,2.44E-05
LIMCH1,0.01951204,0.022277386
HMGCS1,0.020581216,0.035617741
XRCC5,0.467279132,0.609564686
PAPD4,0.604418724,0.671579568
ADAM19,0.88872072,0.868271847
GALNT5,0.531228642,0.594421885
IKBKG,0.16596174,0.267822949
DDX6,0.991420194,0.991910317
ETS2,0.477742992,0.471609046
DOT1L,0.001730075,0.001550135
MLF2,0.515396725,0.473633259
LINC00938,0.735292255,0.699976307
SELO,0.829116462,0.839788355
FANCE,0.731697519,0.768876467
PCYOX1,0.516773822,0.674536325
RAB5C,0.514102829,0.506780213
NOP9,0.681877072,0.687703969
C6orf120,0.544395078,0.543941893
FUT8,0.581863696,0.585918252
HDHD1,0.036456311,0.09572632
VEGFB,0.920879869,0.925836845
KLHL22,1,1
NFYB,0.923883835,0.921945711
METTL2B,0.351220079,0.308504367
CDC42SE1,1,1
HYAL2,0.304304598,0.334170527
HIST2H3A,0.421088673,0.395358373
SNX17,0.080828319,0.054239737
ATP10D,0.904666487,0.899957541
MED30,0.751025066,0.709618044
PTP4A3,0.331618241,0.415123649
WTIP,0.620664273,0.672561194
KIAA1143,0.428568334,0.398721125
MAP3K2,1.81E-12,0.084014905
HIST1H2BM,0.193482624,0.167530111
ZNF808,0.610564112,0.622210986
COA3,0.860460751,0.855362887
THAP1,0.368080323,0.446751664
LAMTOR5,0.436920563,0.39871242
ZFP30,0.1976802,0.312939873
SULT1A3,0.805339018,0.841975767
TIMM10B,0.516367095,0.495168279
MGA,0.56149087,0.60562953
FNDC3A,0.281458528,0.375124576
CTCF,0.308464441,0.35519167
CA11,0.09788111,0.198753559
CDK1,0.951466672,0.949428576
NTHL1,0.14959602,0.258265203
AJUBA,0.639759337,0.655867875
TAF1B,1,1
ZNF195,0.227092327,0.344792561
OVCA2,0.028269888,0.035227199
CEP85L,0.892320405,0.895547746
ANKRD11,0.617964029,0.666465549
BARD1,0.66258045,0.683354059
C14orf1,1,1
N4BP1,0.531618058,0.62798677
TMEM110,0.174264286,0.250844206
ST3GAL5,0.000229561,0.012333966
TBC1D15,0.000126808,0.004196102
DCUN1D4,0.301507566,0.313338857
SS18L1,0.348329809,0.293056815
CHURC1,0.000141388,0.01942958
VSNL1,0.801268949,0.795392071
OSER1,0.424423625,0.382103104
SLC22A5,0.20365365,0.250596882
SLC25A46,0.042377796,0.147293357
WSB1,0.905256011,0.90816628
TAB1,5.32E-05,0.001584789
C11orf49,0.400204149,0.47524229
SMAD2,0.504373977,0.489643331
CNIH4,0.025203061,0.18708392
ORMDL1,0.363493237,0.342392994
SIPA1,0.181601421,0.454702798
SPAG16,0.007577068,0.105194135
RSC1A1,0.605013347,0.643556868
NBPF9,1,1
KNDC1,0.703938398,0.677370611
MBIP,0.916358309,0.917629251
SLC17A7,0.669248653,0.64792498
MAFG-AS1,0.003212234,0.00487464
FAM214B,0.164084472,0.353709041
RPS6,0.77734777,0.703741374
CEP170P1,0.644504626,0.638989271
ZMYM4,0.770437483,0.777149269
DGCR2,0.190422563,0.250476015
SDHA,0.033583341,0.060489181
SORL1,0.02478264,0.065884983
BRWD3,0.940003905,0.938319048
UBE2N,0.227852949,0.21425315
DDB1,0.738147485,0.735716538
CLN8,0.001683039,0.057148278
PRKAB1,0.068197223,0.061321629
KCMF1,0.003655436,0.004122249
RNF208,0.360760525,0.406108218
MCCC2,0.378642611,0.406388742
EPHA2,0.011037145,0.026610827
PCDHB2,0.269569177,0.198364368
IGDCC3,0.055701124,0.095113617
MRPS31,0.626651688,0.682894227
VPS37A,0.525276755,0.505610254
G0S2,0.466438828,0.48647828
INTS7,0.56660004,0.726362927
TMEM248,0.774011318,0.768957714
SHKBP1,0.237436525,0.290039483
HIST1H2BL,0.693745139,0.740706935
MPZL1,0.800864822,0.813292427
PIGV,0.956998031,0.95485402
CCDC159,0.065612049,0.102701636
THY1,0.27170931,0.218319103
FRY,0.193729757,0.321762533
INTS12,0.635547748,0.598654367
PIK3C2B,0.707960442,0.660004213
ACAA1,0.793784115,0.805585573
ARHGEF4,0.946847174,0.943846573
NADSYN1,0.415729008,0.387462329
GNG5,0.122344758,0.174305475
GPX4,6.97E-32,0.377615408
IRS1,0.971931888,0.968674885
VGF,0.85291156,0.868643901
NDC80,0.228240626,0.340182055
NTMT1,0.700093536,0.704384225
NOC4L,0.382543646,0.336931471
PEX26,0.012702595,0.008043149
FOPNL,0.020380168,0.059052448
INTS3,0.002020182,0.024705832
ACTR5,0.903246947,0.893643445
MAPK9,0.872152922,0.87343721
RAB11A,0.416311671,0.421106352
TMSB15B,3.92E-05,0.002574446
TLE4,0.369917303,0.435527093
ZNF460,0.23804145,0.260325863
TWF2,0.003425432,0.012881534
PHF12,0.497824713,0.571691496
RFX2,0.886156234,0.866632137
MMRN1,0.930360331,0.924433611
SMG1,0.174160571,0.232306577
GTF2A1,0.661892021,0.666632895
NAT8L,1,1
CD164,0.339346566,0.333838315
BPTF,0.647168915,0.646337999
C1orf35,0.009357398,0.105054258
MTFP1,0.523403804,0.528811264
ELK1,0.818437497,0.792863104
POMK,0.253551803,0.280592559
TPI1,0.114348592,0.244867251
TANGO6,4.68E-05,0.015935853
HIST1H2AC,0.002931292,0.01069972
PPP4C,0.02989871,0.064592722
COX11,0.716710597,0.705473171
RWDD4,0.333401613,0.29408223
FAM210B,0.319482811,0.447511551
CRADD,0.311870675,0.349212419
CTNS,0.485822199,0.533988366
BAX,0.000148875,0.000141672
MOSPD2,0.500007341,0.601155627
NSUN6,0.51707507,0.488654197
MOB3B,0.962140551,0.962107842
QRICH1,0.47562555,0.467265665
AVPI1,0.561126934,0.561619732
CNEP1R1,0.326968596,0.328905658
SCARNA12,0.032106891,0.054195117
NUDT9,0.001579942,0.030162957
FNBP1,0.165997251,0.187427607
TECPR2,0.355034893,0.381271881
COG7,0.418406981,0.426547035
DOLPP1,0.236840584,0.32887467
EPHB4,0.124900083,0.419909622
DAB2,0.126526314,0.06384886
FAM199X,0.37535335,0.474201612
BACE1,0.088643477,0.220166155
RGS14,0.405956886,0.506451145
CCT4,0.869968997,0.860246774
SRPK1,5.88E-05,0.001099187
KCNN2,0.001049691,0.057380836
STAP2,0.595589976,0.562286181
RHBDD3,0.272488078,0.305667411
ATG16L1,0.000218353,0.005706733
PHF19,0.365062573,0.361911189
ID3,0.296720628,0.209120239
AKAP13,0.812261094,0.791673074
FREM1,0.236630425,0.27254363
LRP1,0.004177811,0.027139106
HIST2H3D,0.660855821,0.655284643
DDN,0.940681455,0.937796115
CROCC,0.397084072,0.431336224
NPEPPS,0.667907517,0.643409067
DGUOK,0.04226258,0.065334733
MRPL16,0.002186968,0.011162177
RNFT2,0.226066254,0.274599132
FAM129A,0.114894542,0.113429286
GPX1,0.690678158,0.675222559
SEMA3C,0.640358144,0.665709422
CTNNB1,0.407206835,0.328210036
CCDC57,0.777178977,0.774531105
CDCA5,0.45605874,0.454852138
B3GNTL1,0.252930038,0.323158792
FURIN,0.003055118,0.341126692
LOXL3,0.427603965,0.392338688
TMEM64,0.532565095,0.605805451
CALR,0.269827782,0.400618325
HIST1H3H,0.060268051,0.098107345
KBTBD7,0.212186158,0.334685727
GAREML,0.042961912,0.074617794
SHISA5,0.421002109,0.431696033
TTLL5,0.798988169,0.783828787
TMEM42,0.141433839,0.135192268
INPP4A,0.007570576,0.045900668
KIAA1644,0.22716692,0.245023801
GAMT,0.846867346,0.846044328
FDX1L,0.476296012,0.491506056
HSPG2,0.429764731,0.405142906
ZNF641,0.253186373,0.174605377
RBBP6,0.219235025,0.228409409
RASA1,0.401053519,0.379656268
MAML1,0.845735462,0.84533372
ACSS3,0.422202039,0.3199216
OXLD1,1.23E-08,0.00166426
MORC4,0.304322059,0.360699572
PIGL,0.045939258,0.041391948
ABT1,1,1
CHD2,0.231253921,0.239055093
IFT122,0.20395429,0.306727121
HSPE1,0.83686035,0.822858261
ATP5G3,0.431079907,0.481024798
LAMB2,0.813313401,0.786600794
LYPLA1,0.464009158,0.405344229
C17orf58,1,1
PIGK,0.024369758,0.128857165
CCDC71,0.679943646,0.67853306
RBM6,0.156744086,0.188337431
MAP2K1,0.671894658,0.682372887
ARFGAP2,0.31583884,0.335102689
PURA,0.949226936,0.945536508
RPUSD4,0.313790319,0.298746683
SDK1,0.415310465,0.388381246
KIAA1161,0.340678882,0.311201888
POMZP3,1.87E-07,0.110620717
RRAGB,0.083760339,0.113337732
SMIM4,0.484405994,0.498583106
C11orf83,0.369420992,0.298558076
SUMO1,0.244213315,0.197074191
C5orf22,1.49E-41,0.057811092
PALD1,0.65906643,0.692055189
PAIP1,0.807716755,0.823995494
HK2,0.413885983,0.432294103
TNRC6B,0.959199444,0.961123804
SETD1A,0.235335176,0.396110335
TCEA3,0.693015893,0.792304221
SNORA21,0.455046533,0.465555987
C5orf51,0.684310889,0.66363267
DNAAF2,0.42783508,0.395768808
RPUSD2,0.013911996,0.03451447
GIT2,0.288884664,0.280511861
PPP1R16A,2.06E-53,0.018515555
THAP4,0.631381099,0.624378658
GGCX,0.825817047,0.817948109
CBX1,0.775754907,0.702966335
PTPN13,0.493770059,0.4481177
C19orf44,2.74E-05,0.014476459
TRAPPC2L,0.016948996,0.044393565
TEAD2,0.657556734,0.681470138
CSDC2,0.763367842,0.75399099
PARD3B,0.826078155,0.803034755
NDUFV1,0.801508065,0.767767077
SLC25A37,0.513292857,0.538689388
APOPT1,0.542171811,0.620761254
DPY19L4,0.039061433,0.060790085
RSPH9,0.822972612,0.868890445
TMTC3,0.371267742,0.419144219
JMJD7,0.648674257,0.619667081
PTPN9,0.130442007,0.1562318
ABHD17A,0.340970719,0.323982527
MIS18BP1,0.887768776,0.896396689
DAB2IP,0.008940803,0.016774583
ARHGAP8,2.63E-149,0.030313816
SUN1,0.042532921,0.119610674
THBS3,0.268897841,0.365328715
SSFA2,0.928823255,0.929439249
NKRF,0.981008714,0.981006917
FLJ20021,0.237648776,0.266139175
EDIL3,0.505163114,0.477992314
KLHL18,0.96107124,0.97032776
PNRC2,3.07E-18,0.019611778
MANSC1,0.120968574,0.220529123
WNT11,0.23861,0.337110957
RTKN,0.721782747,0.776737663
C16orf59,0.758503391,0.782245892
CHEK2,0.807655704,0.817693524
KCNA6,0.272384713,0.268765161
UBE2T,0.41837615,0.393216266
CDK16,0.912940042,0.869328359
HIST1H2BK,0.204234415,0.185954992
CEP95,0.055499907,0.072305628
FAM73B,0.226374513,0.419363758
DDX23,0.989156224,0.982431793
MAP3K1,0.390477331,0.378966826
TRAPPC5,0.049401361,0.13081332
ARHGEF18,0.654705888,0.686459451
CD47,0.00405081,0.052123961
UBE2H,0.466088237,0.443458173
G6PD,0.674468585,0.676384402
TMEM130,0.308133445,0.399984857
NFRKB,0.705820289,0.680438182
UBE2G2,0.388402926,0.395571362
SPPL2A,0.341295881,0.363622273
TBRG1,0.955747602,0.955583998
SMNDC1,0.563679456,0.597669137
EIF3F,0.599010479,0.57049541
IPO9,0.437405411,0.42279884
PPT1,0.286391494,0.220229884
PPP1R12A,0.052038287,0.111303973
TRAPPC6B,0.327684186,0.248270509
ARHGEF9,0.772065456,0.775931365
C6orf226,0.784310863,0.794750527
WASL,0.009472249,0.045825724
CKS1B,0.030817411,0.067078647
NLGN1,0.242505846,0.312712798
MSMP,0.645670919,0.66256785
RPL17-C18orf32,0.035269309,0.072393574
PAPOLG,0.40630839,0.422589118
SLC50A1,0.710924278,0.664949356
HSD17B11,0.283547916,0.231019889
PRDX3,0.888797932,0.860553394
RGP1,0.771204671,0.730747586
PMS2P3,0.889597483,0.888207399
PTPRJ,0.881214488,0.870298362
PPP1R13B,0.387513352,0.428512901
ARL4C,0.886494521,0.8813443
MAN2C1,3.48E-39,0.086607253
DNAJA1,0.28628877,0.99126244
C11orf54,0.000581202,0.023541235
EIF4EBP2,0.011899453,0.009382457
BNIP3,0.000330536,0.010826783
SNORA34,0.159393092,0.294880784
CCDC93,0.030283216,0.049569284
RGS16,0.153813543,0.144651348
MECR,0.236630425,0.237532127
NCAPH2,0.85603536,0.866896575
MED29,0.804085804,0.824623542
MED1,0.442709882,0.485530981
SEC61A2,0.056801241,0.278502025
DLGAP5,0.822860237,0.830056003
HDAC10,0.047881196,0.034586413
MRPS10,0.094686303,0.059301356
GSTZ1,0.288316775,0.318583876
NDST1,0.611207321,0.546416616
LINC00493,0.014796239,0.053587815
NBPF14,0.301760897,0.25215736
ERLIN1,1,1
MIEF2,0.177892692,0.296696754
TBC1D31,0.792562915,0.819110536
PSKH1,0.24495457,0.255937111
MOB1A,0.086570234,0.141777711
GADD45GIP1,0.988362676,0.987915809
SSH2,0.653071547,0.6637863
CYB561A3,0.651451721,0.689262955
MEIS3P1,0.441980402,0.434862032
C19orf24,0.279867768,0.215411166
RBM27,0.467192569,0.457130937
MYH9,0.00060787,0.018661876
GNAI1,0.649292586,0.679782476
PDPK1,0.835253302,0.834366356
C22orf29,0.007812275,0.016668414
MTIF3,0.054212913,0.132884066
CTSD,0.004286111,0.037167431
CTH,0.081411765,0.079632439
PIM3,0.944327033,0.966238853
URGCP,0.293776826,0.27154655
STAT6,0.611013496,0.716525235
HIPK1,0.018452849,0.101480017
CENPQ,0.221723076,0.357166239
RFTN1,0.96381886,0.972122131
RB1CC1,0.072364094,0.170424135
OTUD6B-AS1,0.001352362,0.025468791
PRR19,0.169123178,0.288534399
C2orf44,0.587941437,0.549478295
RELL1,0.076707463,0.060892136
EFHC1,0.709366912,0.749505337
ARID2,0.566189251,0.551729613
C9orf91,0.00377799,0.015651175
KRCC1,5.74E-05,0.012250779
MSRA,0.026528188,0.045128551
C9orf72,0.19978585,0.216771679
ZNF711,5.18E-06,0.003569304
EXOC1,0.828806041,0.809760969
BTBD17,0.327684186,0.205209982
WDR45,0.899555181,0.899799201
LINGO2,0.768110633,0.749624326
GTF2H5,0.93733712,0.944736509
PLEKHB2,0.699050604,0.726017288
PURB,0.411483282,0.386343234
IFT43,0.161724063,0.110053235
FAM195A,0.236124786,0.251715881
PNKP,0.009991906,0.023378615
PTGDS,0.551267727,0.58119196
BCL9L,0.099991319,0.156836356
RPSAP58,1,1
BCKDHB,0.740578185,0.752100745
PLOD1,0.296801568,0.284185043
ZDHHC6,0.587941437,0.532106522
CCNG2,0.137729977,0.157937168
IGBP1,0.544977361,0.491780813
DSE,0.488862977,0.468282864
LAMTOR1,6.73E-08,5.10E-05
C17orf100,0.540061002,0.526666915
DUSP7,0.353449537,0.363097683
