Short Gene name,p_value w/o covariate,p_value w/ covariate
PTTG1,0.361300005,0.361141811
GTPBP2,0.026563042,0.04157843
KIAA0141,0.611906935,0.6756073
TPST2,0.347930732,0.326567806
TALDO1,0.985970097,0.990479276
L2HGDH,0.473639417,0.476447253
FBXO17,0.838995853,0.823962825
WWP2,1,1
DCUN1D5,0.572276114,0.587925907
GLI2,0.676920997,0.698973065
C1QBP,1,1
CNPY2,0.577528076,0.585623996
KIF1C,0.543374854,0.545111601
PQLC2,0.406962239,0.638211517
UFC1,0.312578791,0.282893942
EAF1,2.60E-14,0.02172221
SCNM1,0.977955697,0.9814229
TSPAN6,0.510598649,0.50641152
BAZ2A,0.813031889,0.80983813
ZNF544,1,1
TMEM39B,0.526769959,0.475589491
DCP2,0.849871064,0.83272408
PLAGL2,0.586348964,0.582403069
PLEKHA4,0.116421367,0.110902234
PAXIP1-AS1,0.714515079,0.715342219
HIST1H3F,0.690749412,0.742944994
STX2,0.416896312,0.478293148
STK11,0.309854689,0.387640079
PLA2G16,0.797256565,0.830595752
GTF2H3,0.912937721,0.910018569
TELO2,0.920416168,0.909860235
WDR41,0.667368015,0.668716811
SLIT2,1,0.979696094
NDUFA4,0.86631774,0.85579816
WDR78,0.927858556,0.924465639
CAPZA1,0.980733448,0.985285159
HIST3H2BB,0.955688033,0.96521094
YBX3,0.859039538,0.857749187
POLR2L,0.867734122,0.86498113
MAGI2-AS3,0.561086824,0.56698688
NDUFB6,0.887131494,0.885603459
TBC1D13,0.796143223,0.809783802
GLIPR2,1,1
HIST1H4C,0.506386566,0.596872382
GDAP2,0.993554275,0.953486658
EEF1D,0.287619791,0.261525297
RHOB,0.88477554,0.886645133
C17orf62,0.866950255,0.85541193
CLN5,0.804649042,0.801731823
C21orf59,0.477463393,0.565265051
TRIM21,0.904048167,0.887965556
SLC35C2,0.900125286,0.912652693
SMARCAL1,0.543843291,0.539662766
PCYT2,0.319741119,0.326841037
TMEM54,0.667739086,0.65799985
ZNF3,0.791122989,0.795546652
NUTF2,1,1
LYPLAL1,0.104813422,0.087424388
NHLH2,0.843213084,0.843146735
C2orf80,0.837665042,0.849013922
MOAP1,0.858137573,0.855567739
PPA1,0.857648531,0.845163263
KLHDC3,0.432180588,0.491756591
RAB33B,0.289493488,0.265781189
ASRGL1,0.303431332,0.33271361
ASS1,0.804859728,0.797525368
ATP6V0B,0.282841221,0.259164471
CCDC132,0.946032934,0.932440163
TERF1,0.147685759,0.198685339
ALG9,0.336293623,0.582382506
PTGER4,0.782087187,0.755391524
FXR1,0.853276367,0.794946843
ZNF146,0.470805604,0.428545236
ELAVL1,0.178389736,0.150966874
TENM3,0.931061124,0.91586453
MICU2,0.416368743,0.49226087
UQCRC2,0.863524829,0.841728195
LGMN,0.033010821,0.034097131
AHDC1,1,1
RBMX2,0.379060827,0.562285673
MRPL15,1.38E-07,0.00143316
PRR14L,0.303821507,0.243973049
SDR39U1,0.981201564,0.980388591
NCBP2,0.469862164,0.400353741
NOV,0.902620389,0.871094916
GLIS3,0.312021686,0.256837068
MAN1C1,0.610242407,0.574660595
FAM46A,0.736415696,0.73412532
ARFGEF1,0.936260479,0.938897342
DGCR6L,0.5892984,0.695899066
SCOC,0.108869396,0.154649874
KPNA1,0.023812536,0.036052762
FBXL12,0.926137803,0.92555804
CAPN15,0.111941365,0.131857828
LAYN,0.512871436,0.531292637
HDAC9,0.754646354,0.766200894
CBR4,0.3422614,0.332035292
NEURL4,0.264777666,0.292590022
KIAA1919,0.895015122,0.887251989
JMJD1C,0.415087881,0.394873778
STOML2,0.825587269,0.805777974
HAUS6,0.205896723,0.436808222
GUCD1,0.771525076,0.760803987
UNK,0.637691831,0.625806648
TMEM67,7.34E-05,0.568255424
SSBP2,0.543436083,0.503364
PPP2R1A,0.283526733,0.307637112
CDKN1B,0.241861574,0.252906648
CEBPZ-AS1,0.825436806,0.824119361
SNORA70,0.437621355,0.526210559
ANAPC2,0.664649309,0.719014281
HIST1H2BN,0.963901537,0.955239171
RNF31,0.006126551,0.026762532
ZNF445,0.876702337,0.87104755
LXN,0.836466167,0.868157991
CAPN7,0.129379383,0.200224114
ATM,0.65568874,0.678245064
ALCAM,0.178615922,0.308741519
C7orf26,0.967241356,0.96705818
RMRP,0.866372705,0.853734744
LOC389765,0.673405198,0.662841567
MRPL34,0.736666277,0.727366621
FOXJ3,0.491022509,0.515706542
TGFBR2,0.73755591,0.71714542
RWDD2A,0.155808748,0.251010185
CPSF1,0.051298538,0.265694641
CCDC146,0.654999684,0.632950333
CCT7,0.967074326,0.96215241
STK36,0.071773429,0.149498812
DUS1L,0.510312349,0.465674235
HIST1H1D,0.673947669,0.6712325
CCNB1,0.007711437,0.013579686
FAM117A,1,1
RPS4X,0.033314058,0.181096029
GPRC5B,0.637103665,0.609901611
THG1L,0.896144086,0.892125214
SUPV3L1,0.702401378,0.653647679
WARS2,0.748338609,0.711716587
SCPEP1,0.305765941,0.344773674
B4GALT1,0.815967305,0.788979321
ATL3,0.665941786,0.718041046
ACSF2,0.734661175,0.782280578
TOR1A,0.980638162,0.982700987
NUP93,0.736666277,0.764691384
ZNF567,0.871413778,0.86908304
PPFIBP1,0.920144755,0.898622555
ERCC4,0.240904836,0.300650427
SLC38A10,0.845810088,0.841536821
LTA4H,0.281310128,0.257996756
ZNF579,0.233817267,0.193799545
MAB21L1,0.284925496,0.254775469
PPIF,0.107296361,0.239930114
YAE1D1,0.173483885,0.183387363
INADL,0.178267949,0.209018735
FBN3,0.149023262,0.25931415
PTPRO,0.905016629,0.892607507
RPS24,0.726526367,0.66939448
IFI27L1,0.906722342,0.894218031
COMMD4,0.412863347,0.43088166
PCNXL4,0.713887596,0.702047026
DNAJC8,1,1
U2AF2,0.522959914,0.519157927
RMI1,1,1
FLAD1,0.264175605,0.269577142
RBM17,0.871466356,0.848121479
PARD6G,0.089179238,0.126433299
MATN2,0.935885438,0.919332958
NCAPD2,0.726870607,0.73560051
PHKA2,2.79E-07,0.599984381
SEC11C,0.010616875,0.055333246
KDELC2,0.840258529,0.837230284
ARHGAP32,0.209773144,0.188323392
RSPH4A,1,1
TTYH2,0.69018773,0.707196226
KPNA6,0.006672656,0.081894655
MIR6723,0.295722044,0.309125411
FAM134C,0.921303495,0.919692104
EBPL,0.6963047,0.672710653
ARF5,0.185219384,0.282171125
SPAST,0.818479208,0.821078708
H2AFJ,0.275136298,0.288512074
TWISTNB,0.135880173,0.137000696
SCAP,0.691057348,0.672287592
CSPG4,0.579332867,0.61676041
SURF2,0.415205946,0.57260469
NUBP1,0.944822411,1
LAMA5,0.888846441,0.888933273
MAP9,0.609831206,0.617045734
ZC3H14,1,1
CCDC43,0.54164749,0.508169138
RGS3,0.037145062,0.077095319
HIF1AN,0.84567094,0.85070634
PPIB,0.748792766,0.746096232
SNX9,0.308761782,0.282202941
ZMYM5,0.740793161,0.765489791
TMEM121,0.420244732,0.358689655
RBMX,0.625762244,0.555477834
TMEM99,0.523547021,0.516984551
NAF1,0.713887596,0.714861533
SRD5A3,0.769299876,0.791787835
GTF2I,0.946584018,0.947001896
SPG11,1,1
CCDC64,0.902286602,0.890101305
RNF41,0.267204558,0.248342435
KRTCAP2,0.620096347,0.607434214
PIGP,0.923343732,0.920870814
CAMK2D,0.83938907,0.881165292
MAZ,1,1
PDGFA,0.631826336,0.633985803
WIPI1,0.735901375,0.718887857
THOP1,0.749969717,0.733497505
SMYD5,0.282454776,0.307730532
CAND1,0.597333877,0.570002614
TOM1L1,0.213202142,0.237085976
CAMK2G,0.4888508,0.477938279
COX7A2L,0.386151392,0.383758576
ETFDH,0.760478869,0.755755354
ZMYM2,0.274949912,0.238299837
ALMS1,1,1
RABEP2,1,1
C4orf27,0.733737536,0.713362265
CDK5RAP3,0.131662733,0.264142733
SCYL2,0.969198269,0.980876388
ILF3,0.980917423,0.984424754
ST6GALNAC4,0.000100739,0.027847503
COMMD5,0.402190185,0.309272627
KDM4B,0.192872895,0.222883987
MTAP,0.972310681,0.967630602
ZNF689,8.94E-05,0.002080331
ACAN,0.584161713,0.564001213
ZBTB26,0.635423551,0.5793096
CCDC101,1,1
GTF2H2,0.930002818,0.928589197
CCNT1,0.981702495,1
NDUFA5,0.864963466,0.854931832
CCDC174,0.967805174,0.972308572
RBM33,0.074739216,0.183195343
FBXO2,0.460931655,0.551524199
TEAD3,0.284735878,0.422914837
GFM2,0.013996834,0.018813434
PSMC4,0.327933441,0.318822345
EPHB1,0.699644261,0.800487306
FIBIN,0.287863996,0.35451564
GNG12,1,1
RIF1,0.237531288,0.345803996
CCDC51,0.490974061,0.59926872
KIAA1715,0.251453346,0.312981473
CENPF,0.629492592,0.600463308
SLC9A6,0.799242129,0.770971225
ZNF653,0.771320221,0.748713413
KIF22,0.003046307,0.003932238
ZNF275,0.589380065,0.557627171
ZHX1,0.512903335,0.560959814
PPDPF,0.734594518,0.803932731
FAM174B,0.903834683,0.907364386
ZNF252P,0.605263783,0.570709485
FAM193A,0.837669064,0.849427267
CHST3,0.960251743,0.954280298
TLE3,0.767537567,0.775369139
ARG2,0.79350224,0.765183043
KIF23,0.294978571,0.272347226
PCMTD2,0.94048455,0.941177165
KIF20B,0.300970114,0.438295063
ZNF300,0.76230206,0.765039455
WDR33,0.545391165,0.504200161
TUSC2,0.701734442,0.662185443
CRTC2,0.877053994,0.869463829
FAM193B,0.007099171,0.054643092
CDC7,0.919652249,0.915463276
ADAMTSL4,0.829837504,0.823390492
RILPL1,0.167234568,0.184017587
PLXNA4,0.936691779,0.936343692
C2orf72,0.667998499,0.637177365
NBEAL1,0.003023078,0.034221315
DENND1A,0.866285215,0.841737788
MDFIC,0.02231598,0.136031794
DNPEP,0.724585735,0.766600544
WDR47,0.744369348,0.731645253
SRF,0.703715177,0.700985222
TMEM14A,0.283395773,0.303529389
GGA2,0.981788338,0.980017206
TNFRSF21,0.876307967,0.865217684
LDLR,0.98066577,0.961245076
FAM162A,0.15838014,0.122475667
SPATA5L1,2.52E-07,0.064635411
RHOG,0.98486112,0.979095566
SOD2,0.754646354,0.799356091
SRRD,0.26539565,0.291160567
CXXC5,0.770067632,0.764206547
PPP1R2,0.215570808,0.200737064
PCNXL2,0.864410669,0.889787096
WDR82,0.566190974,0.536476562
KIFC3,0.797042429,0.790873773
SUV420H1,0.000131635,0.039714463
UBXN8,0.372387344,0.508749252
C16orf80,0.667368015,0.611592706
NAA30,0.685164777,0.676472576
ATP5G1,0.667169653,0.6382153
FIG4,0.000234023,0.752083167
LOC92249,0.127181657,0.146890461
QSER1,0.446304243,0.396155398
ACD,0.08813636,0.127299924
TIMELESS,1,1
WASH3P,1,1
MAEA,0.325439989,0.323283346
DTD1,0.144439354,0.222489669
WDR54,0.788963836,0.806964822
SLITRK6,0.758685056,0.748568448
ARL6IP4,0.48925897,0.42176254
SOCS7,0.250327655,0.357819221
ZBTB7B,0.636585837,0.64188926
BMP1,0.942095677,0.941582465
SPRYD4,0.532234836,0.508956695
FLYWCH2,0.077497916,0.112149203
DCPS,0.635746806,0.62951778
RRAGC,0.605233391,0.573953813
HNRNPA2B1,1,1
SPOPL,0.035661989,0.118968
ZBTB21,0.006535053,0.043647582
NOMO1,0.969837442,0.969477591
STIP1,0.231613196,0.145952646
FBXO28,1,1
RWDD1,0.291375923,0.424502831
REC8,0.151836331,0.242628218
NPTXR,0.943342046,0.943215688
F10,0.766450718,0.816667808
MORC3,1,1
MPDU1,0.428327887,0.409553704
GSTA4,0.195719673,0.143936806
KIAA1468,4.82E-35,0.26588491
BRD7,0.674694087,0.665026501
B4GALT5,0.684039053,0.659403311
NMRAL1,0.251711527,0.265108982
FIP1L1,0.531406579,0.609848718
MRPL42,0.936691779,0.935535454
STAG2,0.940837185,0.940520875
PIN1,0.013268148,0.09002601
PSMD10,0.467242921,0.476884459
POT1,0.015844644,0.034748484
AKTIP,0.589542606,0.536324433
MRPL54,0.712821881,0.735371768
FAM192A,0.17843313,0.209616649
BLOC1S2,0.262470898,0.410092666
MKI67,0.746965648,0.71610394
PARP2,0.590537793,0.694559627
TRPC1,0.552741599,0.534863686
CTPS2,0.941355552,0.941685699
ZNF586,0.279404403,0.363986413
PCNXL3,0.721797495,0.739275801
SLC2A10,0.605188588,0.604217496
PPIP5K2,0.490972072,0.524882952
BBS5,0.551609837,0.522926028
KNTC1,1,1
PDCD2,0.952589341,0.952688918
CORO2B,0.461788761,0.477554706
USP38,0.822517157,0.807562488
LARS2,0.983241189,0.978426928
SMC4,0.004916672,0.02616333
FOXN2,0.770929865,0.767646349
TMSB10,0.922342788,0.923526256
PTCD1,0.435338655,0.394862777
RBM38,0.041638072,0.047456866
NCBP1,5.30E-05,0.352995375
SLC35A2,0.922621685,0.922660372
RAB11FIP4,0.77855738,0.774913752
4-Mar,0.419192835,0.35368021
ISOC1,0.349349807,0.291158559
PSEN2,0.643052069,0.621158309
FGFRL1,0.036832256,0.099933139
PDE8A,0.939818248,0.939019618
C11orf68,0.135649487,0.178820388
PUSL1,0.001299276,0.003847888
SENP5,0.520010357,0.506200423
LIN28B,0.165141617,0.28241497
TMEM164,0.96214335,0.938820964
ZNF43,0.004168833,0.02157491
SMIM20,0.238050896,0.328580266
OTUB2,0.03588826,0.265678575
ACTN1,0.268570376,0.384112521
SFRP1,0.310252757,0.313989829
GALNT18,0.644995497,0.717951778
MIS18A,0.698841471,0.708529118
NAT14,0.002384708,0.022720982
ZC3H4,0.868026825,0.822445032
AFF4,0.597333877,0.615066812
FIS1,0.979201352,0.97680341
RAP2B,0.14892048,0.167987304
MVD,0.086994976,0.09098461
HIST2H2BF,0.246218908,0.275785891
AGPAT5,0.384909803,0.379866
TADA2B,0.14703077,0.192506345
G3BP1,0.983233639,0.980094745
UGP2,0.542585767,0.576571134
CGNL1,0.790191335,0.80713535
C14orf119,0.677345247,0.858086229
SSRP1,0.735901375,0.727039167
TAF6,0.844326681,0.830523082
ZNF204P,0.988468724,0.881641402
KIAA2013,0.089826131,0.09545507
KIAA1462,0.860377681,0.862433842
SNRNP27,0.665675263,0.654625085
SLC25A39,0.131403117,0.950090093
CTPS1,0.320770231,0.303388169
ZNF223,0.069532173,0.090627358
CYP2R1,0.659876575,0.64504655
NHLRC3,0.534266244,0.559510153
DHX35,0.989479178,0.997316226
HADHB,0.955187218,0.955731853
SFRP5,3.97E-16,0.28863978
SERPINB6,0.836030149,0.826634655
AMZ2,0.611953038,0.58688718
PNPLA2,0.050757111,0.148901741
NT5C,0.98737158,0.979968583
CCDC106,0.83868454,0.82303673
RFWD3,0.910352341,0.910649394
PFDN4,1,1
DDX24,0.635350383,0.625897338
TMX2,0.011445082,0.05385974
IFT172,0.285402335,0.302912001
HSP90AA1,0.315032841,0.238707115
ZNF446,0.831754548,0.830341119
NAB1,0.906238286,0.903919517
USP4,0.85104679,0.851442587
ZNF493,0.436066192,0.40789826
BOC,0.312021686,0.275837519
CREB3L2,0.719073367,0.702386191
TBCK,0.661453351,0.644102957
RUFY1,1,1
PSMD8,0.011034829,0.042053952
SBNO2,0.546772424,0.503240437
SERGEF,0.998046659,1
PTRH1,0.890667976,0.89107912
FBXW11,0.829492229,0.80325987
KITLG,0.230916857,0.268300232
EPB41L4B,0.682656741,0.708006841
FAM188A,0.749981516,0.748870098
NDUFS2,0.84298272,0.838586167
LOC728392,0.975073616,0.964220953
RPL39L,0.496914084,0.634978432
BCL11A,0.890319555,0.894145752
RBM4,0.400416706,0.555118445
USP8,0.935536612,0.934585136
PDS5A,0.756630952,0.744172991
IKBIP,1,1
FBLIM1,0.805258976,0.798769394
ATRAID,0.702792003,0.67041849
COPG2,0.808584022,0.786527683
UBL7,0.047005903,0.237369189
HNRNPH3,0.326420973,0.369113769
PIK3IP1,0.268632878,0.345656295
NUP35,0.859159222,0.843351476
FGF2,0.687070103,0.658502551
ZFP36L2,0.061815445,0.219182645
CERS1,0.314637438,0.546267393
RABL2B,1,1
SRSF6,0.329771989,0.468221194
FAM105B,0.239566325,0.22193056
USP27X,0.982586383,1
METTL3,0.443025691,0.472444322
RNU11,0.735778972,0.699175814
KXD1,0.538597278,0.56277822
TMEM50A,0.630786581,0.623432818
PINX1,0.84692569,0.843116556
UPP1,0.956493923,0.956623029
TTC32,0.923037403,0.923567195
CEPT1,0.317835818,0.355403899
MAN1A2,0.327816843,0.379313698
ATP5B,0.028997942,0.214944669
COX6A1,0.368094448,0.535991294
ARNT,0.867772841,0.872283305
MAPKAPK5-AS1,0.416097563,0.38142222
RBM8A,0.033569838,0.258785079
GTPBP1,0.248977944,0.352653499
CTBP2,0.473639417,0.629228081
ABHD6,0.000870034,0.092268517
DDB2,0.732156124,0.715264369
TGFB3,0.496925468,0.506052825
ATP6AP2,0.232791663,0.20583551
KLF16,0.939632435,0.9350099
ZNF805,5.46E-06,0.018637429
KLHDC9,0.260205002,0.395510745
MEF2A,0.952212148,0.952196778
INO80D,0.998727577,1
MYO6,0.862355067,0.857174174
ELOVL6,0.736120397,0.751803313
UBTD1,0.385987095,0.37301437
LMO2,0.608947303,0.545910943
CBX5,0.298029083,0.475875489
LCMT1,0.858650682,0.926798886
TMX4,0.394549325,0.371230724
XIAP,0.173081721,0.197573895
PAK7,0.208156434,0.207159601
NEK7,0.819472956,0.839628104
C2CD3,1,1
MBTD1,1,1
PLCB3,0.564710452,0.546867468
FIZ1,0.670168527,0.685477907
CDAN1,0.613952585,0.586240754
DHCR24,0.523748967,0.496982731
UHRF1BP1,0.405688044,0.440124962
PRDX5,0.131129685,0.146534856
ARHGAP17,0.033133973,0.105798756
DCTN1,0.238176302,0.215871027
HIST1H2AD,0.246272628,0.29125566
OGFOD2,0.535612391,0.504004444
SBNO1,0.979604178,0.983572366
CLTB,0.53510117,0.514047419
DPP8,0.353990103,0.330513127
PDIK1L,0.054981024,0.243540551
SECISBP2,0.171407539,0.253536105
LIN52,0.279323305,0.424112083
BOD1,0.662581514,0.65403958
SNRPG,0.631053802,0.666708758
TNNI3,0.581331321,0.56687828
SH3PXD2B,6.95E-60,0.099207486
ZFP82,0.149530878,0.276048544
DGKZ,0.253894804,0.437742521
UBE2V1,0.057554023,0.148078987
ZBTB47,0.889208474,0.875668028
CDV3,0.727234688,0.858894613
MTMR6,0.990855573,0.98360713
UQCRFS1,0.416387994,0.399523731
C21orf2,0.862805696,0.853283095
MSRB2,0.945836619,0.946627222
RPL37A,0.257617935,0.361707149
GSTP1,0.995998425,0.991754868
TRIM37,0.879664426,0.850257445
PLCD3,0.000566916,0.038101426
NAP1L3,0.001045151,0.042834475
ANKRD39,0.593825487,0.632980715
TMSB4X,0.879720772,0.883072721
DLAT,0.212234176,0.260333527
NUP54,0.571284315,0.540628753
ISG20L2,0.637955874,0.625448648
POFUT1,0.515319682,0.515453617
COPRS,0.11718711,0.143304397
DBP,0.138824164,0.143374976
DGAT1,0.302801333,0.336303755
UQCR11,0.054004452,0.12697863
ARL8B,0.689425367,0.679636279
LRIG1,0.980954782,0.98990138
PRRX1,0.825436806,0.812632636
MYL3,0.987001059,0.987693198
HIST1H2AH,0.729496296,0.674465492
GIPC1,0.694185484,0.65971824
SNRK-AS1,0.524343699,0.53709659
SH3PXD2A,0.858453152,0.874405744
ZNF664,0.415400874,0.375835482
TMEM243,0.189469784,0.245129841
DPF2,0.955995095,0.943647202
GATAD2B,1,1
SCO1,4.99E-08,0.99486641
RPGR,0.5716543,0.572871889
FLCN,0.510107792,0.524853403
TSC22D3,0.92558455,0.919824488
CRY1,0.525696985,0.509909623
TSTD2,0.586069602,0.55612978
MPDZ,0.825587269,0.777067053
ARL2,0.80512293,0.813233209
CIZ1,0.980638162,0.984528421
FLII,0.845011121,0.861509228
GPR89A,1,1
ERCC1,0.000174251,0.013597443
RBM48,0.836466167,0.817438589
SAMD4B,0.41161277,0.75114902
BACH2,0.823856095,0.810442456
MBTPS1,0.086748874,0.115544093
C1orf54,0.14834167,0.154638729
GGA1,0.969361383,0.969213085
ZNF512B,1,1
EIF3L,0.219218283,0.233454459
RFK,0.770242775,0.755214961
PRMT6,1,1
RCBTB1,0.738853283,0.734449007
DCP1A,0.469664235,0.525550463
TSC2,1,1
FBXW2,0.379465048,0.572714915
RMND5B,0.133411443,0.16482626
ANAPC7,0.369451458,0.349127299
RTCA,0.791156884,0.773559422
PP7080,0.781645834,0.794154487
FCHSD2,0.927800896,0.937864937
AHCY,0.000111312,0.014776901
VDAC1,0.290581722,0.360254991
SPAG5,0.002776232,0.032232032
TCEA1,0.693666969,0.758634688
PPP1R15A,0.403282234,0.386395973
DNAJC15,0.466624009,0.436181034
CDC42BPB,0.045799977,0.124101543
PPFIBP2,0.867175524,0.863894794
FAM136A,0.982230577,0.983926646
NCR3LG1,0.946474192,0.889536261
UBN1,0.456237251,0.380634031
C12orf57,0.955349387,0.98647006
ACADS,1,1
MRPS7,0.626591927,0.643638287
KLHL7,0.178093771,0.261161303
MBNL1,0.775198445,0.76869453
S100A4,0.496938273,0.450520929
CAPZB,0.55538418,0.515381323
EGLN2,0.317391215,0.337651248
RPS15,0.849011332,0.901231112
C8orf33,0.199541017,0.213589347
PALB2,0.052384322,0.122832046
CTTNBP2,0.500652485,0.539110865
COG8,0.150269617,0.226893718
ZWINT,0.07337237,0.28963976
PLEKHA7,1,1
NHLRC2,0.356320738,0.292572329
AP1M1,0.756079388,0.819908547
NUCKS1,0.654942167,0.758939945
PLGRKT,0.603364231,0.584693379
LBR,1,1
NOVA1,0.000785099,0.019720703
ZNF121,0.662339317,0.666225937
KIF11,0.881035945,0.867472607
TTC7A,0.349707318,0.432554973
RAB11B-AS1,0.983816869,0.993323525
COX7A2,0.858204767,0.854214201
TCF4,0.577047106,0.590919018
PDCD2L,0.863312833,0.871278934
ZNF625,0.779790445,0.762559592
RBM24,0.824074494,0.869311086
LOC80154,0.482984997,0.485101307
PLK4,0.126776542,0.27612709
CACNA1B,0.925676788,0.924777791
KCTD6,0.506386566,0.475961745
KBTBD4,0.643052069,0.603976737
PRPF19,0.831963922,0.870475145
TCTN2,0.652556354,0.673945381
MAPKAPK5,0.599560578,0.547684045
PPP1CA,0.946474192,0.93267884
FSTL3,8.92E-15,0.251786435
NACC2,0.271388706,0.314055832
NEAT1,0.034194872,0.096433538
AP2M1,0.043215617,0.106784405
AMPD2,0.735892334,0.765642821
TTI1,0.981786477,0.980100443
RELL2,0.790822173,0.796949781
RBM5,0.934417728,0.936012953
PDE4DIP,0.724764485,0.71800664
WDR36,0.64618882,0.604512518
PTPRM,0.000102338,0.018268469
RNF139,0.907844512,0.906461511
RERE,0.047564986,0.053784077
UBXN6,0.213204694,0.20686142
REST,0.688176872,0.695178576
PIAS4,0.976662566,0.972756558
KPNA4,0.949528884,0.937521111
LIMD1,0.720285895,0.650286425
ZFYVE20,0.136824027,0.110733348
SNX21,0.862204621,0.852886944
UBE2B,0.746088566,0.726507977
C4orf33,0.570851916,0.562793605
PDXK,0.193184536,0.212075458
LIMCH1,0.353930366,0.40747549
HMGCS1,0.301333755,0.313537324
XRCC5,0.683175808,0.760905904
PAPD4,0.110675645,0.16152565
ADAM19,0.882915442,0.858635874
GALNT5,0.677886753,0.686527467
IKBKG,0.273003724,0.324996472
DDX6,0.641494768,0.619973208
ETS2,0.147093915,0.132225037
DOT1L,0.065549749,0.078263943
MLF2,0.625110214,0.608150906
LINC00938,0.81824628,0.781275045
SELO,0.998880922,0.99881866
FANCE,0.267959263,0.3256342
PCYOX1,0.002370573,0.04776613
RAB5C,0.918748638,0.905690861
NOP9,0.46809049,0.458423245
C6orf120,0.469686246,0.464701447
FUT8,0.448398123,0.43892454
HDHD1,0.65563019,0.720607456
VEGFB,0.277455789,0.319268769
KLHL22,0.14693876,0.151157156
NFYB,0.536117181,0.480207197
METTL2B,0.627649239,0.587668417
CDC42SE1,1,1
HYAL2,0.635469988,0.620386205
HIST2H3A,0.660375785,0.609391612
SNX17,0.349822896,0.341628408
ATP10D,0.856096168,0.831644219
MED30,0.877053994,0.870592891
PTP4A3,0.067452697,0.116865708
WTIP,0.38638559,0.415671731
KIAA1143,0.891412489,0.886503101
MAP3K2,0.000408097,0.405959432
HIST1H2BM,0.896571784,0.899743059
ZNF808,0.709476204,0.707940254
COA3,0.424424851,0.398472169
THAP1,0.749969717,0.749656533
LAMTOR5,0.576525781,0.52176768
ZFP30,0.649367026,0.697758333
SULT1A3,0.6691357,0.69569752
TIMM10B,1,1
MGA,0.200588704,0.222503808
FNDC3A,0.377393162,0.383889302
CTCF,0.466339852,0.588042694
CA11,0.374588835,0.488505077
CDK1,0.757196551,0.739904899
NTHL1,0.5865153,0.648699014
AJUBA,0.710004663,0.704772615
TAF1B,0.420244732,0.383245924
ZNF195,0.020294949,0.079454019
OVCA2,0.291375923,0.328361116
CEP85L,0.660734042,0.640172896
ANKRD11,0.523748967,0.628494202
BARD1,0.112154892,0.150434769
C14orf1,0.519606302,0.490228686
N4BP1,1,1
TMEM110,0.987940688,0.986573659
ST3GAL5,0.28705105,0.32382987
TBC1D15,0.283025294,0.294186765
DCUN1D4,0.598038569,0.643147908
SS18L1,1,1
CHURC1,0.551665194,0.629068313
VSNL1,0.887489837,0.884475485
OSER1,0.906452587,0.903736382
SLC22A5,0.703696615,0.708134534
SLC25A46,0.299696135,0.456413052
WSB1,0.755182796,0.761998139
TAB1,0.045849913,0.166502
C11orf49,0.626926972,0.63085234
SMAD2,0.888822794,0.890965997
CNIH4,0.325439989,0.497954427
ORMDL1,0.894352817,0.869810141
SIPA1,0.000204424,0.030235158
SPAG16,5.23E-05,0.008126144
RSC1A1,0.113682281,0.175654427
NBPF9,0.547008541,0.543419159
KNDC1,0.996732203,0.983808108
MBIP,0.996653761,0.996329845
SLC17A7,0.452656856,0.438798113
MAFG-AS1,0.056538471,0.082501397
FAM214B,0.099540279,0.239648818
RPS6,0.561494881,0.53629071
CEP170P1,0.84833049,0.84107192
ZMYM4,0.73466229,0.732145438
DGCR2,0.471444697,0.48169595
SDHA,0.793652832,0.794447859
SORL1,0.945247255,0.945377302
BRWD3,0.44617101,0.403080213
UBE2N,0.422597878,0.375032045
DDB1,0.976071283,0.973051585
CLN8,0.489920388,0.580484494
PRKAB1,0.831094996,0.816180787
KCMF1,0.075086433,0.114146784
RNF208,0.977955697,0.978726286
MCCC2,1,1
EPHA2,0.339704309,0.459464318
PCDHB2,0.59184581,0.563927012
IGDCC3,0.777831137,0.78050077
MRPS31,0.007636237,0.073274756
VPS37A,0.583226677,0.476015614
G0S2,0.621186671,0.612063885
INTS7,0.886335428,0.977413264
TMEM248,0.893790377,0.890242076
SHKBP1,0.252083741,0.270815584
HIST1H2BL,0.861845931,0.998258009
MPZL1,0.90462329,0.908838186
PIGV,0.358167665,0.332865426
CCDC159,0.061843277,0.079559639
THY1,0.667823457,0.647675855
FRY,0.465111526,0.49800358
INTS12,0.536708283,0.521188957
PIK3C2B,0.840803842,0.815013595
ACAA1,0.831123214,0.828203056
ARHGEF4,0.541036908,0.510015067
NADSYN1,0.838638149,0.831949053
GNG5,0.891972674,0.890657226
GPX4,0.312656405,0.679274261
IRS1,0.832662209,0.820048385
VGF,0.562000419,0.566690832
NDC80,0.046204825,0.127245344
NTMT1,0.859024439,0.858443081
NOC4L,0.475291792,0.433690333
PEX26,0.109502496,0.099719676
FOPNL,1,1
INTS3,0.144914889,0.169296864
ACTR5,0.704811779,0.671581175
MAPK9,0.441759367,0.44190866
RAB11A,0.678520643,0.663625576
TMSB15B,0.710797035,0.734438511
TLE4,0.907574529,0.903825596
ZNF460,0.967944785,0.963675103
TWF2,1,1
PHF12,0.077415193,0.192817482
RFX2,0.806961081,0.671197993
MMRN1,0.856736876,0.853291991
SMG1,0.601736307,0.604896689
GTF2A1,0.622428033,0.611069552
NAT8L,0.777831374,0.774216361
